age,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,lg_id,mp,name,obpm,orb_pct,ows,per,pid,pos,ring,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
24,13.8,,,,,0.1,,.229,12,NBA,240,Bill Bridges,,,-0.5,9.4,3714,PF,False,1963-64,,STL,,,.350,,,-0.3,-0.065
25,8.7,,,,,0.3,,.254,4,NBA,145,Bill Bridges,,,-0.2,13.4,3714,PF,False,1964-65,,STL,,,.396,,,0.1,.040
26,9.6,,,,,0.4,,.253,10,NBA,421,Bill Bridges,,,0.8,17.2,3714,PF,False,1965-66,,STL,,,.537,,,1.1,.131
27,8.5,,,,,0.4,,.523,9,NBA,369,Bill Bridges,,,0.1,15.3,3714,PF,False,1966-67,,STL,,,.448,,,0.5,.067
28,9.8,,,,,0.2,,.333,6,NBA,216,Bill Bridges,,,0.4,16.6,3714,PF,False,1967-68,,STL,,,.547,,,0.6,.136
29,12.2,,,,,0.8,,.308,11,NBA,442,Bill Bridges,,,0.5,17.8,3714,PF,False,1968-69,,ATL,,,.486,,,1.3,.143
30,9.1,,,,,0.7,,.245,9,NBA,381,Bill Bridges,,,-0.2,12.1,3714,PF,False,1969-70,,ATL,,,.427,,,0.5,.057
31,2.9,,,,,0.2,,.155,5,NBA,229,Bill Bridges,,,-0.2,11.2,3714,PF,False,1970-71,,ATL,,20.3,.395,,,0.0,.000
33,6.6,,,,,0.8,,.360,17,NBA,582,Bill Bridges,,,0.3,10.9,3714,PF,False,1972-73,,LAL,,12.3,.482,,,1.1,.088
34,6.1,0.0,-5.2,2.3,11.7,0.0,,.317,5,NBA,144,Bill Bridges,-7.5,8.4,-0.3,6.3,3714,PF,False,1973-74,2.3,LAL,,9.9,.321,,-0.1,-0.2,-0.077
35,6.0,1.6,-0.6,3.2,25.3,0.3,,.304,14,NBA,148,Bill Bridges,-3.7,8.7,0.0,9.8,3714,PF,True,1974-75,2.8,GSW,,16.8,.422,,0.1,0.3,.100
22,10.0,0.0,-3.3,-0.5,10.9,0.0,,.550,3,NBA,67,Junior Bridgeman,-2.8,8.9,0.0,11.0,3715,SF,False,1975-76,0.7,MIL,,10.1,.503,,0.0,0.0,-0.020
24,8.6,0.6,-2.0,-1.4,7.0,0.2,,.088,9,NBA,178,Junior Bridgeman,-0.6,3.7,0.1,13.0,3715,SF,False,1977-78,2.3,MIL,7.8,5.4,.497,22.5,0.0,0.3,.074
26,20.8,0.9,-3.4,0.8,13.4,0.2,.018,.268,5,NBA,124,Junior Bridgeman,-4.2,3.7,-0.3,8.6,3715,SF,False,1979-80,2.0,MIL,18.3,8.6,.407,25.9,0.0,-0.1,-0.039
27,19.7,0.0,-1.4,-1.3,5.9,0.0,.011,.176,7,NBA,183,Junior Bridgeman,-0.2,3.8,0.3,14.3,3715,SF,False,1980-81,1.6,MIL,10.1,4.8,.500,24.3,0.0,0.4,.098
29,14.2,0.4,3.1,0.6,9.0,0.3,.038,.231,9,NBA,308,Junior Bridgeman,2.5,7.3,0.6,16.5,3715,SF,False,1982-83,1.6,MIL,11.7,8.1,.531,22.1,0.4,0.9,.145
30,14.4,0.6,-0.8,-0.6,11.0,0.6,.047,.337,16,NBA,499,Junior Bridgeman,-0.1,3.0,0.6,13.7,3715,SF,False,1983-84,0.6,MIL,9.0,7.3,.519,21.0,0.2,1.1,.107
28,16.4,1.0,2.4,3.3,17.5,0.1,.023,.432,3,NBA,113,Frank Brickowski,-0.9,6.1,0.1,16.4,3716,C,False,1987-88,2.4,SAS,14.7,11.0,.554,20.9,0.1,0.2,.078
30,8.8,0.4,2.6,1.5,18.0,0.3,.000,.481,10,NBA,161,Frank Brickowski,1.1,11.1,0.2,15.4,3716,C,False,1989-90,2.3,SAS,18.6,14.6,.604,19.8,0.2,0.4,.132
31,4.6,1.3,-4.6,-0.1,26.1,0.1,.044,.311,3,NBA,110,Frank Brickowski,-4.5,5.3,0.0,13.2,3716,PF,False,1990-91,0.5,MIL,10.5,14.8,.538,23.1,-0.1,0.1,.025
36,8.8,2.0,-2.7,2.7,15.8,0.3,.579,.105,21,NBA,206,Frank Brickowski,-5.3,1.3,-0.4,2.7,3716,C,False,1995-96,1.8,SEA,33.5,9.2,.516,14.0,0.0,-0.1,-0.018
26,,,,,,0.7,,.500,8,NBA,,Frankie Brian,,,0.1,,3717,,False,1949-50,,AND,,,.406,,,0.9,
28,19.4,,,,,0.0,,.250,2,NBA,81,Frankie Brian,,,-0.2,4.0,3717,SG,False,1951-52,,FTW,,,.319,,,-0.2,-0.109
29,20.7,,,,,0.0,,.595,8,NBA,146,Frankie Brian,,,0.0,9.7,3717,SG,False,1952-53,,FTW,,,.425,,,0.1,.019
30,22.1,,,,,0.1,,.444,4,NBA,106,Frankie Brian,,,0.1,17.1,3717,SG,False,1953-54,,FTW,,,.476,,,0.2,.111
31,20.9,,,,,0.2,,.317,11,NBA,269,Frankie Brian,,,0.3,14.5,3717,SG,False,1954-55,,FTW,,,.464,,,0.5,.096
32,19.6,,,,,0.2,,.309,10,NBA,166,Frankie Brian,,,0.1,13.0,3717,PG,False,1955-56,,FTW,,,.447,,,0.3,.094
30,0.0,0.0,-3.3,-0.9,9.2,0.0,.000,.286,4,NBA,25,Primoz Brezec,-2.4,4.8,0.0,12.7,3718,C,False,2009-10,2.2,MIL,0.0,7.0,.571,15.0,0.0,0.1,.135
21,8.0,0.0,-1.4,-0.9,11.5,0.0,.000,1.300,8,NBA,41,Ronnie Brewer,-0.5,5.7,0.1,17.1,3719,SG,False,2006-07,1.3,UTA,11.3,8.6,.604,19.4,0.0,0.1,.138
22,10.6,1.1,3.5,2.2,8.2,0.2,.061,.255,12,NBA,305,Ronnie Brewer,1.4,6.2,0.8,17.2,3719,SG,False,2007-08,2.1,UTA,3.5,7.2,.560,16.8,0.4,1.0,.154
23,13.7,0.5,-2.9,2.9,12.2,0.0,.041,.327,5,NBA,158,Ronnie Brewer,-5.9,4.9,-0.1,9.3,3719,SF,False,2008-09,2.3,UTA,16.4,8.4,.455,18.7,0.0,-0.1,-0.035
25,9.4,1.8,1.4,1.7,12.6,0.4,.140,.340,16,NBA,260,Ronnie Brewer,-0.3,3.1,0.4,13.7,3719,SG,False,2010-11,2.5,CHI,6.5,7.8,.557,10.9,0.2,0.9,.162
26,16.4,0.9,-2.5,4.3,19.2,0.2,.000,.188,5,NBA,83,Ronnie Brewer,-6.7,5.4,-0.3,4.2,3719,SG,False,2011-12,2.6,CHI,25.7,12.5,.231,13.1,0.0,-0.1,-0.056
27,0.0,0.0,-6.2,0.9,13.9,0.0,,,1,NBA,8,Ronnie Brewer,-7.1,0.0,0.0,-0.5,3719,SF,False,2012-13,0.0,OKC,,7.0,,0.0,0.0,0.0,.026
23,14.5,5.7,3.6,0.4,8.4,0.1,,.333,3,NBA,94,Ron Brewer,3.3,4.4,0.3,21.8,3720,SG,False,1978-79,0.5,POR,10.1,6.3,.593,21.8,0.1,0.4,.198
24,9.4,0.5,-6.4,-2.2,2.2,0.0,.049,.148,3,NBA,106,Ron Brewer,-4.2,1.0,-0.1,11.5,3720,SG,False,1979-80,1.4,POR,9.7,1.6,.439,29.1,-0.1,-0.1,-0.035
25,17.2,3.0,-3.6,-3.3,5.2,0.0,.049,.475,7,NBA,118,Ron Brewer,-0.3,0.0,0.4,20.3,3720,SG,False,1980-81,0.4,SAS,7.5,2.6,.542,28.1,0.0,0.3,.132
29,6.9,0.0,-2.6,0.1,4.5,0.0,.033,.267,3,NBA,93,Ron Brewer,-2.7,1.1,0.0,9.9,3720,SG,False,1984-85,1.5,NJN,8.2,2.8,.537,15.8,0.0,0.0,.024
24,10.9,1.4,2.8,3.9,22.9,0.9,,.475,13,NBA,489,Jim Brewer,-1.1,8.3,0.2,12.7,3721,PF,False,1975-76,1.3,CLE,,15.3,.467,,0.6,1.2,.114
25,5.8,2.1,0.2,3.8,23.8,0.2,,.037,3,NBA,113,Jim Brewer,-3.7,8.3,0.0,10.1,3721,PF,False,1976-77,1.6,CLE,,15.1,.419,,0.1,0.3,.109
26,0.0,0.0,-11.6,0.0,0.0,0.0,,2.000,1,NBA,9,Jim Brewer,-11.6,0.0,0.0,-10.5,3721,PF,False,1977-78,0.0,CLE,0.0,0.0,.000,8.0,0.0,-0.1,-0.279
28,6.4,1.7,10.4,5.5,17.5,0.1,.000,.300,3,NBA,67,Jim Brewer,4.9,9.9,0.3,22.8,3721,PF,False,1979-80,3.8,POR,8.1,13.6,.928,7.9,0.2,0.4,.265
29,0.0,0.0,-6.2,1.0,12.5,0.0,,,3,NBA,7,Jim Brewer,-7.2,0.0,0.0,0.0,3721,PF,False,1980-81,0.0,LAL,,6.8,,0.0,0.0,0.0,.028
30,7.5,5.5,1.0,4.8,12.4,0.1,.000,.000,8,NBA,57,Jim Brewer,-3.8,7.9,0.0,8.5,3721,PF,True,1981-82,1.6,LAL,40.0,10.2,.500,6.9,0.0,0.0,.035
21,23.9,0.0,-4.4,2.0,37.4,0.0,.000,1.000,2,NBA,6,Jamison Brewer,-6.3,42.7,0.0,-2.6,3722,SG,False,2001-02,0.0,IND,25.8,39.9,.174,31.0,0.0,0.0,-0.214
23,9.8,5.4,-1.4,1.1,17.6,0.1,.000,.192,12,NBA,66,Randy Breuer,-2.6,11.2,0.0,11.5,3723,C,False,1983-84,0.0,MIL,6.6,14.6,.443,19.7,0.0,0.1,.094
24,0.0,1.1,-7.0,-3.2,16.5,0.1,.000,.808,8,NBA,104,Randy Breuer,-3.8,10.7,0.1,11.9,3723,C,False,1984-85,0.9,MIL,18.5,13.7,.624,17.2,-0.1,0.2,.084
25,4.7,3.5,1.1,2.7,14.9,0.3,.000,.442,14,NBA,318,Randy Breuer,-1.6,7.3,0.4,13.6,3723,C,False,1985-86,1.7,MIL,11.2,11.1,.574,15.1,0.3,0.7,.103
26,3.3,3.5,0.4,4.0,17.5,0.2,.000,.364,12,NBA,156,Randy Breuer,-3.6,6.5,0.1,9.8,3723,C,False,1986-87,2.2,MIL,9.5,11.7,.522,11.2,0.1,0.2,.077
27,3.3,2.6,-3.7,0.9,25.3,0.0,.000,.375,4,NBA,47,Randy Breuer,-4.6,4.7,0.0,13.0,3723,C,False,1987-88,1.1,MIL,5.1,14.6,.510,17.6,0.0,0.1,.058
28,4.9,2.7,-1.1,3.6,23.6,0.1,.000,.406,9,NBA,162,Randy Breuer,-4.6,6.9,0.1,11.8,3723,C,False,1988-89,0.7,MIL,5.0,15.2,.517,11.9,0.0,0.3,.074
32,8.6,3.7,-5.8,3.1,7.1,0.0,.000,.000,1,NBA,17,Randy Breuer,-8.9,6.1,0.0,4.0,3723,C,False,1992-93,0.0,ATL,0.0,6.6,.250,10.2,0.0,0.0,-0.095
22,0.0,,,,,0.0,,.143,2,NBA,6,Pete Brennan,,,-0.1,-1.2,3725,,False,1958-59,,NYK,,,.269,,,0.0,-0.391
22,14.4,0.0,-6.9,-2.2,11.6,0.1,.571,.143,10,NBA,147,J.R. Bremer,-4.7,0.0,-0.3,5.1,3726,PG,False,2002-03,1.1,BOS,11.8,5.9,.395,21.8,-0.2,-0.2,-0.063
20,,,,,,-0.1,,.244,3,BAA,,Carl Braun,,,0.1,,3728,,False,1947-48,,NYK,,,.330,,,0.0,
21,,,,,,0.1,,.608,6,BAA,,Carl Braun,,,0.7,,3728,,False,1948-49,,NYK,,,.449,,,0.8,
22,,,,,,-0.1,,.559,5,NBA,,Carl Braun,,,0.7,,3728,,False,1949-50,,NYK,,,.502,,,0.6,
25,18.0,,,,,0.3,,.462,11,NBA,374,Carl Braun,,,0.0,13.2,3728,SG,False,1952-53,,NYK,,,.424,,,0.4,.046
26,21.5,,,,,-0.1,,.769,4,NBA,125,Carl Braun,,,0.4,19.2,3728,SG,False,1953-54,,NYK,,,.510,,,0.3,.127
27,28.7,,,,,0.0,,.455,3,NBA,103,Carl Braun,,,0.3,18.5,3728,SG,False,1954-55,,NYK,,,.511,,,0.2,.106
31,21.7,,,,,0.1,,.281,2,NBA,62,Carl Braun,,,0.0,13.7,3728,PG,False,1958-59,,NYK,,,.445,,,0.1,.076
34,7.2,,,,,0.1,,.143,6,NBA,42,Carl Braun,,,0.0,12.6,3728,PG,True,1961-62,,BOS,,,.420,,,0.0,.033
22,15.2,0.0,-19.1,-7.9,0.0,0.0,,.000,2,NBA,9,Mike Bratz,-11.2,0.0,0.0,-2.0,3729,PG,False,1977-78,0.0,PHO,0.0,0.0,.200,22.4,0.0,0.0,-0.247
23,15.9,0.5,0.4,-1.2,3.8,0.4,,.513,15,NBA,293,Mike Bratz,1.5,3.8,0.4,15.2,3729,PG,False,1978-79,2.4,PHO,17.1,3.8,.564,23.3,0.2,0.8,.128
24,14.3,0.0,2.4,-0.1,9.0,0.1,.274,.119,8,NBA,169,Mike Bratz,2.5,3.9,0.3,18.1,3729,PG,False,1979-80,2.5,PHO,12.8,6.5,.588,24.7,0.2,0.4,.105
26,32.8,0.0,-3.8,-0.3,7.3,0.1,.346,.192,9,NBA,180,Mike Bratz,-3.5,1.1,-0.1,9.6,3729,PG,False,1981-82,2.4,SAS,17.5,4.1,.381,15.0,-0.1,0.0,.007
30,12.0,0.0,-4.3,-0.3,16.1,0.0,.000,.167,3,NBA,15,Mike Bratz,-4.0,12.9,0.0,13.7,3729,PG,False,1985-86,0.0,SAC,23.7,14.3,.543,22.6,0.0,0.0,-0.031
26,7.4,,,,,0.6,.019,.561,17,ABA,402,Jesse Branson,,,0.5,14.5,3731,SF,False,1967-68,,NOB,13.8,11.2,.499,20.8,,1.0,.125
24,,,,,,0.0,,.465,3,NBA,,Bob Brannum,,,0.1,,3733,PF,False,1949-50,,SHE,,,.415,,,0.1,
26,11.7,,,,,0.0,,.500,3,NBA,48,Bob Brannum,,,-0.1,0.1,3733,PF,False,1951-52,,BOS,,,.307,,,-0.1,-0.111
27,31.1,,,,,0.0,,.478,6,NBA,83,Bob Brannum,,,0.3,17.8,3733,PF,False,1952-53,,BOS,,,.557,,,0.3,.169
28,15.0,,,,,0.1,,.289,6,NBA,136,Bob Brannum,,,-0.3,7.5,3733,PF,False,1953-54,,BOS,,,.327,,,-0.2,-0.071
29,8.5,,,,,-0.1,,.311,7,NBA,225,Bob Brannum,,,0.1,11.8,3733,PF,False,1954-55,,BOS,,,.454,,,0.0,.006
21,29.1,0.4,-4.7,-0.2,12.7,0.2,.055,.073,12,NBA,157,Terrell Brandon,-4.5,3.2,-0.2,8.7,3734,PG,False,1991-92,1.0,CLE,16.2,8.2,.414,19.6,-0.1,0.0,-0.012
22,21.1,1.5,-1.4,1.6,12.2,0.2,.109,.196,8,NBA,132,Terrell Brandon,-3.0,3.7,-0.1,13.3,3734,PG,False,1992-93,2.9,CLE,21.9,7.9,.510,22.4,0.0,0.1,.020
23,19.3,0.0,0.2,-0.6,7.3,0.0,.000,.158,3,NBA,56,Terrell Brandon,0.8,2.1,0.2,21.1,3734,PG,False,1993-94,1.0,CLE,4.7,4.5,.640,17.9,0.0,0.2,.143
25,39.6,0.8,-0.5,-0.5,9.2,0.0,.191,.319,3,NBA,125,Terrell Brandon,0.1,1.0,0.2,18.2,3734,PG,False,1995-96,1.9,CLE,17.0,4.7,.541,26.4,0.0,0.2,.080
28,36.7,0.9,6.5,3.8,20.9,0.2,.072,.188,4,NBA,161,Terrell Brandon,2.7,1.3,0.2,22.4,3734,PG,False,1998-99,3.2,MIN,15.8,10.6,.515,25.8,0.3,0.5,.139
29,40.7,0.0,6.6,0.9,16.8,0.1,.175,.175,4,NBA,162,Terrell Brandon,5.7,3.2,0.6,23.3,3734,PG,False,1999-00,1.1,MIN,10.5,9.7,.575,23.4,0.4,0.7,.199
30,35.2,1.1,2.4,0.9,11.3,0.2,.145,.048,4,NBA,153,Terrell Brandon,1.5,1.4,0.1,15.3,3734,PG,False,2000-01,1.4,MIN,11.2,6.2,.482,22.0,0.2,0.2,.073
26,16.2,4.6,8.4,3.4,14.9,0.7,.004,.338,12,NBA,517,Elton Brand,5.1,12.5,1.8,26.4,3735,PF,False,2005-06,1.1,LAC,10.1,13.8,.590,25.1,1.3,2.4,.227
31,3.1,2.7,1.2,2.5,17.9,0.1,.000,.210,5,NBA,185,Elton Brand,-1.3,7.0,0.4,17.4,3735,PF,False,2010-11,0.6,PHI,5.6,12.4,.576,18.6,0.1,0.5,.131
32,3.6,4.3,1.1,2.6,13.7,0.7,.000,.323,13,NBA,356,Elton Brand,-1.4,6.6,0.3,14.1,3735,C,False,2011-12,1.7,PHI,5.8,9.9,.495,16.1,0.3,1.0,.135
34,12.2,6.4,1.7,6.5,24.0,0.2,.000,.417,7,NBA,81,Elton Brand,-4.8,9.3,0.0,9.8,3735,C,False,2013-14,0.7,ATL,0.0,16.2,.282,8.2,0.1,0.2,.106
35,0.0,0.0,-22.8,-7.2,26.8,0.0,.000,2.000,3,NBA,4,Elton Brand,-15.6,0.0,0.0,-12.7,3735,C,False,2014-15,0.0,ATL,0.0,13.4,.266,21.4,0.0,0.0,-0.139
23,14.2,0.0,-12.4,-1.3,17.0,0.1,.048,.571,11,NBA,42,Adrian Branch,-11.1,8.9,-0.3,-1.9,3736,SF,True,1986-87,2.3,LAL,16.0,13.3,.266,30.7,-0.1,-0.2,-0.227
25,45.0,0.0,-7.5,0.6,25.3,0.0,.000,.667,1,NBA,5,Adrian Branch,-8.1,0.0,0.0,11.8,3736,SF,False,1988-89,0.0,POR,0.0,11.1,.258,31.5,0.0,0.0,-0.108
28,3.5,8.8,3.9,7.1,21.3,0.3,.000,.255,10,NBA,256,Shawn Bradley,-3.2,10.0,0.3,15.7,3741,C,False,2000-01,0.8,DAL,15.0,15.4,.564,12.1,0.4,0.7,.125
29,0.0,2.8,-7.2,0.3,17.0,0.0,.000,.000,7,NBA,25,Shawn Bradley,-7.5,4.3,0.0,3.1,3741,C,False,2001-02,0.0,DAL,14.3,10.7,.500,12.2,0.0,0.0,-0.007
30,2.8,4.4,-3.4,3.1,18.9,0.1,.020,.240,17,NBA,246,Shawn Bradley,-6.5,10.2,-0.1,7.1,3741,C,False,2002-03,0.6,DAL,21.3,14.5,.443,12.8,-0.1,0.0,.001
31,0.0,0.0,-3.7,2.1,0.0,0.0,,,2,NBA,3,Shawn Bradley,-5.7,0.0,0.0,-6.0,3741,C,False,2003-04,0.0,DAL,,0.0,,0.0,0.0,0.0,-0.029
32,0.0,5.7,-0.5,-0.1,8.6,0.0,.000,.333,7,NBA,27,Shawn Bradley,-0.4,16.2,0.1,16.6,3741,C,False,2004-05,0.0,DAL,0.0,12.5,.654,11.2,0.0,0.1,.175
22,49.1,0.0,-3.2,1.0,39.6,0.0,,,1,NBA,3,Michael Bradley,-4.2,0.0,0.0,11.8,3742,PF,False,2001-02,0.0,TOR,,20.3,,0.0,0.0,0.0,.217
21,7.2,1.6,-3.6,1.3,16.0,0.2,.000,.159,8,ABA,162,Jim Bradley,-4.9,6.3,-0.3,7.8,3744,SF,False,1973-74,0.9,KEN,15.0,11.5,.406,21.3,-0.1,0.0,-0.013
22,16.8,0.0,-8.7,1.1,20.3,0.0,.000,.286,4,ABA,20,Jim Bradley,-9.7,14.9,-0.1,-2.0,3744,PF,True,1974-75,2.4,KEN,20.2,17.6,.063,20.0,0.0,-0.1,-0.219
23,16.9,0.0,-5.9,2.5,6.3,0.0,.111,.222,2,NBA,19,Dudley Bradley,-8.3,4.8,-0.1,3.8,3745,SG,False,1980-81,4.9,IND,33.6,5.4,.455,30.6,0.0,-0.1,-0.178
24,23.6,2.2,-16.2,-1.5,4.7,0.0,.000,.125,7,NBA,24,Dudley Bradley,-14.7,0.0,-0.1,-0.9,3745,SG,False,1981-82,1.9,PHO,37.2,2.3,.296,22.0,-0.1,-0.1,-0.290
27,20.4,0.0,1.4,1.7,11.7,0.1,.556,.444,4,NBA,41,Dudley Bradley,-0.3,5.2,0.0,11.8,3745,SG,False,1984-85,2.4,WSB,31.7,8.3,.651,16.2,0.0,0.1,.064
28,12.4,0.0,-2.5,-0.4,4.1,0.1,.345,.310,5,NBA,82,Dudley Bradley,-2.1,2.5,-0.1,8.6,3745,SG,False,1985-86,3.0,WSB,17.5,3.3,.501,20.6,0.0,0.0,-0.006
29,5.4,0.0,-4.9,0.0,0.0,0.0,.545,.182,12,NBA,46,Dudley Bradley,-5.0,0.0,-0.1,2.2,3745,SG,False,1986-87,3.2,MIL,7.8,0.0,.379,11.5,0.0,0.0,-0.038
22,7.6,0.0,-15.1,0.0,22.8,0.0,.000,.250,7,NBA,18,Charles Bradley,-15.1,6.0,-0.2,-9.1,3746,SG,False,1981-82,2.7,BOS,31.1,14.6,.225,29.1,-0.1,-0.1,-0.350
23,0.0,0.0,-4.3,2.4,0.0,0.0,,,2,NBA,4,Charles Bradley,-6.7,0.0,0.0,0.0,3746,SG,False,1982-83,0.0,BOS,,0.0,,0.0,0.0,0.0,.019
24,4.3,,,,,0.0,,.464,6,NBA,64,Bill Bradley,,,0.1,11.4,3747,SF,False,1967-68,,NYK,,,.489,,,0.1,.054
25,13.2,,,,,0.5,,.277,10,NBA,419,Bill Bradley,,,0.6,13.7,3747,SF,False,1968-69,,NYK,,,.506,,,1.1,.124
26,12.5,,,,,0.8,,.185,19,NBA,616,Bill Bradley,,,0.1,11.1,3747,SF,True,1969-70,,NYK,,,.466,,,0.9,.068
27,16.4,,,,,0.5,,.144,12,NBA,368,Bill Bradley,,,0.0,11.2,3747,SF,False,1970-71,,NYK,,5.1,.449,,,0.5,.064
28,13.3,,,,,0.4,,.247,16,NBA,594,Bill Bradley,,,0.8,12.7,3747,SF,False,1971-72,,NYK,,4.1,.515,,,1.3,.104
29,10.4,,,,,0.4,,.226,17,NBA,587,Bill Bradley,,,0.6,12.0,3747,SF,True,1972-73,,NYK,,5.1,.490,,,1.0,.078
30,4.6,0.4,-4.5,-0.3,5.3,0.1,,.182,12,NBA,425,Bill Bradley,-4.1,1.9,-0.1,8.5,3747,SF,False,1973-74,0.8,NYK,,3.5,.440,,-0.3,0.0,.002
31,10.6,0.0,-6.2,0.4,5.9,0.0,,.083,3,NBA,88,Bill Bradley,-6.6,5.2,0.0,7.5,3747,SF,False,1974-75,1.1,NYK,,5.6,.402,,-0.1,-0.1,-0.046
26,21.6,,,,,0.0,.000,1.000,2,ABA,9,Bill Bradley,,,0.1,36.3,3748,SG,False,1967-68,,KEN,0.0,5.0,1.042,12.6,,0.1,.572
25,0.0,0.0,-4.6,1.8,0.0,0.0,,,1,NBA,1,Alonzo Bradley,-6.5,0.0,0.0,0.0,3749,SF,False,1978-79,0.0,HOU,,0.0,,0.0,0.0,0.0,-0.047
26,14.6,0.0,13.4,0.0,15.4,0.0,.111,.556,4,NBA,15,Alonzo Bradley,13.5,7.7,0.1,42.2,3749,SF,False,1979-80,3.3,HOU,0.0,11.5,.714,31.3,0.1,0.1,.411
22,0.0,,,,,0.0,,.667,1,NBA,5,Gary Bradds,,,0.1,47.4,3751,SF,False,1964-65,,BAL,,,.773,,,0.1,.692
26,4.1,,,,,0.7,.000,.407,16,ABA,517,Gary Bradds,,,1.3,21.5,3751,PF,True,1968-69,,OAK,10.2,13.1,.550,21.8,,2.1,.193
27,3.3,,,,,-0.1,.016,.197,6,ABA,116,Gary Bradds,,,-0.2,5.2,3751,PF,False,1969-70,,WSA,14.2,6.9,.430,25.0,,-0.2,-0.088
22,21.4,,,,,0.1,,.340,6,NBA,123,Steve Bracey,,,0.3,16.7,3753,PG,False,1972-73,,ATL,,4.9,.546,,,0.4,.159
24,33.4,0.0,13.3,3.4,7.4,0.0,,.571,4,NBA,14,Steve Bracey,10.0,0.0,0.1,32.2,3753,SG,True,1974-75,10.0,GSW,,3.6,.571,,0.1,0.1,.341
27,28.9,0.6,4.7,-0.1,6.3,0.0,.222,.111,5,NBA,121,Earl Boykins,4.7,5.2,0.4,23.5,3757,SG,False,2003-04,2.2,DEN,8.3,5.7,.507,26.3,0.2,0.4,.171
28,25.4,0.5,-3.1,-1.2,2.4,0.1,.103,.279,5,NBA,152,Earl Boykins,-1.9,1.5,-0.1,12.5,3757,PG,False,2004-05,1.4,DEN,10.5,1.9,.465,26.2,0.0,0.0,-0.009
29,26.3,0.0,-1.8,-2.0,3.8,0.2,.322,.288,5,NBA,140,Earl Boykins,0.2,2.1,0.0,11.2,3757,PG,False,2005-06,1.5,DEN,4.3,2.9,.414,21.8,0.0,0.1,.050
22,0.0,0.0,-42.9,-15.4,0.0,0.0,1.000,.000,1,NBA,2,Donnie Boyce,-27.4,0.0,0.0,-39.7,3761,SG,False,1995-96,0.0,ATL,0.0,0.0,.000,48.3,0.0,0.0,-1.120
24,0.0,,,,,0.0,,.000,1,NBA,6,Nate Bowman,,,-0.1,-13.2,3762,C,False,1967-68,,NYK,,,.000,,,-0.1,-0.759
25,5.9,,,,,0.1,,.200,10,NBA,62,Nate Bowman,,,-0.1,8.8,3762,C,False,1968-69,,NYK,,,.337,,,0.0,.013
26,5.9,,,,,0.2,,.213,18,NBA,128,Nate Bowman,,,-0.1,8.8,3762,C,True,1969-70,,NYK,,,.418,,,0.1,.044
26,25.8,0.0,-17.7,-6.6,0.0,0.0,.500,1.000,7,NBA,11,Ira Bowman,-11.1,0.0,-0.1,-4.7,3763,SG,False,1999-00,0.0,PHI,0.0,0.0,.000,12.0,0.0,-0.1,-0.261
23,9.4,4.7,0.0,5.1,26.1,0.2,.000,.424,9,NBA,259,Sam Bowie,-5.1,6.4,0.0,11.0,3765,C,False,1984-85,0.7,POR,14.6,15.8,.471,12.3,0.1,0.2,.039
27,6.3,7.1,-1.0,3.4,18.9,0.0,.071,.286,3,NBA,67,Sam Bowie,-4.3,14.7,0.1,17.2,3765,C,False,1988-89,0.0,POR,8.7,16.5,.492,20.9,0.0,0.1,.052
30,10.7,1.7,-0.4,3.0,11.5,0.1,.061,.364,4,NBA,112,Sam Bowie,-3.4,7.0,0.0,9.9,3765,C,False,1991-92,1.3,NJN,11.6,9.0,.483,15.8,0.0,0.1,.031
31,3.9,0.9,1.6,5.9,16.4,0.1,.000,.222,3,NBA,71,Sam Bowie,-4.3,3.4,-0.1,7.5,3765,C,False,1992-93,4.4,NJN,28.8,10.0,.506,8.9,0.1,0.1,.054
33,3.7,4.9,-4.9,3.4,17.7,0.2,.000,.167,10,NBA,135,Sam Bowie,-8.3,10.9,-0.2,5.0,3765,C,False,1994-95,0.4,LAL,15.7,14.2,.326,13.2,-0.1,0.0,-0.009
26,0.0,0.0,-14.9,-0.3,0.0,0.0,.000,.000,2,NBA,4,Anthony Bowie,-14.6,0.0,0.0,-13.3,3766,SG,False,1989-90,0.0,HOU,0.0,0.0,.000,10.8,0.0,0.0,-0.254
30,0.0,0.0,-8.2,0.9,0.0,0.0,.000,.000,2,NBA,13,Anthony Bowie,-9.1,0.0,0.0,-6.9,3766,SG,False,1993-94,0.0,ORL,0.0,0.0,.000,3.4,0.0,0.0,-0.104
31,25.7,0.7,-3.0,-2.4,8.0,0.0,.167,.214,17,NBA,118,Anthony Bowie,-0.5,4.0,0.3,14.7,3766,SG,False,1994-95,0.5,ORL,14.8,6.0,.598,21.1,0.0,0.3,.115
32,13.0,1.1,-1.9,2.0,11.6,0.0,.000,.148,12,NBA,152,Anthony Bowie,-4.0,2.5,0.1,9.3,3766,SG,False,1995-96,1.1,ORL,14.8,7.1,.522,10.5,0.0,0.2,.049
34,7.5,0.0,-5.3,0.0,0.0,0.0,.000,.000,7,NBA,23,Anthony Bowie,-5.3,0.0,0.0,3.1,3766,SG,False,1997-98,2.4,NYK,20.0,0.0,.500,10.5,0.0,0.0,.007
