age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
33,0,7,0,0,1,1,2,0,13,NBA,68,Mo Williams,100%,,,,,1373,-26.3,-14.6,PG,True,2015-16,CLE,5,3,2
21,1,30,3,2,,1,1,0,12,NBA,78,Marcus Williams,100%,,,,,1377,-19.8,-15.8,PG,False,2006-07,NJN,8,3,1
27,2,19,10,5,,0,7,0,11,NBA,164,Jerome Williams,,,6%,78%,15%,1384,13.6,10.7,PF,False,2000-01,TOR,0,5,1
28,0,14,3,2,,2,5,0,5,NBA,143,Jerome Williams,,,90%,10%,,1384,-21.1,-12.4,PF,False,2001-02,TOR,1,1,2
26,0,0,0,0,,0,1,0,3,NBA,4,Jawad Williams,,54%,,46%,,1387,-44.9,-42.9,PG,False,2009-10,CLE,0,0,0
25,1,48,3,2,,2,5,0,8,NBA,191,Jason Williams,97%,3%,,,,1388,-10.1,-4.5,PG,False,2000-01,SAC,13,2,6
28,0,38,2,1,,1,1,0,4,NBA,130,Jason Williams,100%,,,,,1388,4.0,-15.4,PG,False,2003-04,MEM,5,1,1
29,1,48,1,3,,0,2,0,4,NBA,114,Jason Williams,100%,,,,,1388,-12.2,-16.4,PG,False,2004-05,MEM,6,1,1
30,0,206,11,5,,2,19,0,23,NBA,686,Jason Williams,100%,,,,,1388,-14.4,-0.9,PG,True,2005-06,MIA,26,5,5
31,0,32,2,2,,0,2,0,4,NBA,112,Jason Williams,100%,,,,,1388,2.4,-10.8,PG,False,2006-07,MIA,3,0,0
34,0,60,0,0,,0,6,0,14,NBA,192,Jason Williams,100%,,,,,1388,0.8,10.7,PG,False,2009-10,ORL,3,2,0
23,1,10,3,2,,1,4,0,4,NBA,74,Frank Williams,23%,78%,,,,1396,1.4,-11.8,PG,False,2003-04,NYK,3,0,1
29,1,50,9,5,,5,27,0,16,NBA,487,Eric Williams,,2%,66%,32%,,1398,1.2,3.4,SF,False,2001-02,BOS,0,2,9
30,4,38,13,7,,4,15,0,10,NBA,310,Eric Williams,,8%,91%,1%,,1398,-3.6,-1.9,SF,False,2002-03,BOS,4,3,5
22,9,326,35,20,,4,24,0,17,NBA,657,Deron Williams,99%,1%,,,,1402,-1.7,0.9,PG,False,2006-07,UTA,34,22,12
23,2,270,25,12,,1,18,0,12,NBA,513,Deron Williams,100%,,,,,1402,2.6,0.2,PG,False,2007-08,UTA,11,20,6
24,1,117,16,4,,2,6,0,5,NBA,211,Deron Williams,99%,2%,,,,1402,5.5,-9.1,PG,False,2008-09,UTA,15,3,3
25,8,222,42,7,,5,13,0,10,NBA,398,Deron Williams,97%,3%,,,,1402,-10.7,-3.3,PG,False,2009-10,UTA,16,6,8
28,3,130,14,2,0,0,8,0,7,NBA,292,Deron Williams,65%,35%,,,,1402,-17.9,-1.0,PG,False,2012-13,BRK,11,10,0
29,5,171,13,10,0,2,8,0,12,NBA,428,Deron Williams,100%,,,,,1402,22.0,4.1,PG,False,2013-14,BRK,17,8,2
30,1,73,2,5,0,0,8,2,6,NBA,192,Deron Williams,70%,30%,,,,1402,-19.6,-12.9,PG,False,2014-15,BRK,12,4,0
31,0,18,0,1,0,1,2,1,3,NBA,49,Deron Williams,,100%,,,,1402,-24.2,-38.9,PG,False,2015-16,DAL,2,4,1
32,1,92,2,1,2,1,13,1,18,NBA,262,Deron Williams,73%,27%,,,,1402,3.4,10.9,PG,False,2016-17,CLE,9,5,3
26,2,113,8,5,,3,11,0,12,NBA,486,Alvin Williams,19%,80%,2%,,,1413,16.4,3.4,SG,False,2000-01,TOR,10,2,4
27,1,61,3,3,,0,5,0,5,NBA,196,Alvin Williams,35%,64%,1%,,,1413,-1.8,-4.0,PG,False,2001-02,TOR,7,1,0
30,6,32,23,6,,5,42,0,20,NBA,416,Aaron Williams,,,1%,71%,27%,1415,-12.4,-7.5,PF,False,2001-02,NJN,6,11,6
31,3,38,16,7,,3,28,0,19,NBA,340,Aaron Williams,,,,44%,56%,1415,-12.9,-4.7,C,False,2002-03,NJN,5,3,5
32,2,9,4,3,,3,24,0,11,NBA,149,Aaron Williams,,,3%,16%,81%,1415,-14.1,-8.0,C,False,2003-04,NJN,9,3,3
23,0,0,0,0,,0,0,0,4,NBA,7,Mike Wilks,100%,,,,,1420,-4.0,-10.7,PG,False,2002-03,MIN,0,0,0
24,0,3,0,0,,0,0,0,2,NBA,5,Mike Wilks,100%,,,,,1420,58.0,50.0,PG,False,2003-04,HOU,1,0,0
30,0,0,0,0,0,0,0,0,2,NBA,6,Chris Wilcox,,,,40%,60%,1431,-85.9,-90.3,C,False,2012-13,BOS,0,0,0
31,0,15,0,0,,0,5,0,7,NBA,111,Chris Whitney,100%,,,,,1441,3.1,-6.4,PG,False,2002-03,ORL,2,0,0
21,0,0,0,0,,0,0,0,1,NBA,2,Rodney White,,,100%,,,1449,-60.2,-60.0,SF,False,2001-02,DET,1,0,0
23,0,0,0,1,,1,0,0,4,NBA,26,Rodney White,,,69%,29%,2%,1449,-33.6,-34.8,SF,False,2003-04,DEN,1,0,1
26,0,0,0,0,,0,0,0,5,NBA,12,James White,,6%,81%,13%,,1452,-7.5,-9.1,SF,False,2008-09,HOU,0,0,1
30,0,0,0,0,0,0,0,0,4,NBA,9,James White,,100%,,,,1452,22.1,25.0,SF,False,2012-13,NYK,0,0,0
27,0,0,0,0,0,0,0,0,1,NBA,3,D.J. White,,,,100%,,1458,61.5,50.0,PF,False,2013-14,CHA,0,1,0
23,1,0,1,1,,0,0,0,6,NBA,6,Mario West,2%,48%,1%,49%,,1470,37.7,22.2,SG,False,2007-08,ATL,0,0,0
24,0,4,1,3,,0,1,0,11,NBA,46,Mario West,,71%,29%,,,1470,-26.3,-32.9,SG,False,2008-09,ATL,0,1,0
25,0,3,0,0,,0,3,0,7,NBA,20,Mario West,7%,15%,78%,,,1470,6.4,-2.2,SG,False,2009-10,ATL,0,0,0
21,0,9,0,1,,0,3,0,7,NBA,115,Delonte West,8%,90%,2%,,,1472,-16.1,-11.9,SG,False,2004-05,BOS,1,1,0
24,4,120,17,11,,4,15,0,13,NBA,453,Delonte West,71%,29%,,,,1472,4.4,3.9,PG,False,2007-08,CLE,17,11,4
25,4,127,18,10,,0,7,0,14,NBA,591,Delonte West,7%,85%,8%,,,1472,6.4,11.3,SG,False,2008-09,CLE,16,15,3
26,1,63,5,7,,2,5,0,11,NBA,269,Delonte West,36%,64%,,,,1472,-1.6,0.9,SG,False,2009-10,CLE,13,3,3
27,0,26,3,4,1,1,6,0,9,NBA,170,Delonte West,54%,46%,,,,1472,-42.5,-25.0,PG,False,2010-11,BOS,6,4,2
28,1,19,3,2,0,0,2,0,4,NBA,88,Delonte West,96%,4%,,,,1472,-26.8,-20.8,PG,False,2011-12,DAL,3,0,0
30,3,84,13,7,,4,12,0,10,NBA,394,David Wesley,15%,85%,,,,1475,2.1,7.4,SG,False,2000-01,CHH,2,8,4
31,0,68,6,4,,4,5,0,9,NBA,377,David Wesley,10%,91%,,,,1475,-5.5,-0.7,SG,False,2001-02,CHH,10,6,5
32,1,30,2,1,,4,7,0,6,NBA,185,David Wesley,17%,84%,,,,1475,-10.7,-5.2,SG,False,2002-03,NOH,4,6,5
33,0,37,3,3,,2,9,0,7,NBA,243,David Wesley,,100%,,,,1475,-2.3,-4.0,SG,False,2003-04,NOH,9,4,3
34,2,55,6,6,,1,8,0,7,NBA,280,David Wesley,6%,83%,11%,,,1475,5.0,-2.1,SG,False,2004-05,HOU,5,2,2
24,0,22,3,3,,2,4,0,4,NBA,104,Jiri Welsch,,86%,13%,1%,,1479,-20.0,-28.5,SG,False,2003-04,BOS,3,3,2
26,0,4,1,0,,0,1,0,4,NBA,15,Jiri Welsch,,,100%,,,1479,-4.3,-15.8,SF,False,2005-06,MIL,0,0,0
25,3,31,7,3,,2,3,0,3,NBA,106,Bonzi Wells,,68%,32%,,,1485,-17.2,-10.5,SG,False,2001-02,POR,5,4,2
26,3,56,19,4,,6,8,0,7,NBA,268,Bonzi Wells,4%,66%,30%,,,1485,5.0,2.3,SG,False,2002-03,POR,12,3,6
27,0,9,5,1,,2,4,0,4,NBA,94,Bonzi Wells,,100%,,,,1485,-1.9,-17.6,SG,False,2003-04,MEM,4,3,2
28,0,7,2,0,,1,0,0,2,NBA,25,Bonzi Wells,,100%,,,,1485,3.3,-9.0,SG,False,2004-05,MEM,0,0,1
29,1,18,18,8,,5,7,0,6,NBA,249,Bonzi Wells,,97%,3%,,,1485,48.0,-2.6,SG,False,2005-06,SAC,8,3,7
31,0,18,3,6,,1,8,0,12,NBA,170,Bonzi Wells,,67%,34%,,,1485,-12.8,-4.9,SG,False,2007-08,NOH,3,2,1
23,2,9,7,0,,1,5,0,6,NBA,152,Martell Webster,,6%,86%,8%,,1492,0.9,-11.7,SF,False,2009-10,POR,1,1,1
27,1,12,4,2,1,1,6,0,11,NBA,195,Martell Webster,,38%,62%,,,1492,-10.6,-5.9,SF,False,2013-14,WAS,2,1,1
28,0,0,0,0,0,0,0,0,1,NBA,4,Martell Webster,,,100%,,,1492,-27.1,-22.2,SF,False,2014-15,WAS,0,0,0
27,7,55,24,5,,5,14,0,8,NBA,348,Chris Webber,,,,93%,7%,1496,31.6,3.3,PF,False,2000-01,SAC,12,11,8
28,8,166,39,11,,17,28,0,16,NBA,667,Chris Webber,,,,89%,11%,1496,-1.9,2.8,PF,False,2001-02,SAC,11,11,24
29,5,56,22,10,,6,8,0,7,NBA,246,Chris Webber,,,,89%,12%,1496,10.9,8.7,PF,False,2002-03,SAC,9,4,10
30,3,99,28,14,,4,18,0,12,NBA,446,Chris Webber,,,,97%,3%,1496,-7.4,-1.4,PF,False,2003-04,SAC,18,8,12
31,0,32,6,5,,3,11,0,5,NBA,186,Chris Webber,,,,94%,6%,1496,-13.5,-11.4,PF,False,2004-05,PHI,6,2,3
33,9,52,25,6,,4,33,0,16,NBA,404,Chris Webber,,,,80%,20%,1496,-8.0,-0.5,PF,False,2006-07,DET,8,6,11
23,0,4,0,0,,0,1,0,1,NBA,12,Kyle Weaver,,100%,,,,1500,21.5,18.2,SG,False,2009-10,OKC,0,0,0
33,0,0,3,0,,0,1,0,2,NBA,22,Clarence Weatherspoon,,,13%,87%,,1502,7.4,0.0,PF,False,2003-04,HOU,0,0,0
34,0,0,0,0,,0,0,0,1,NBA,1,Clarence Weatherspoon,,,,100%,,1502,2.9,0.0,PF,False,2004-05,HOU,0,0,0
24,1,14,2,1,,0,0,0,4,NBA,62,Earl Watson,100%,,,,,1508,-4.0,-19.4,PG,False,2003-04,MEM,4,2,0
25,0,34,1,1,,0,0,0,4,NBA,74,Earl Watson,100%,,,,,1508,16.9,-0.9,PG,False,2004-05,MEM,2,0,0
34,0,3,0,0,0,0,1,0,4,NBA,14,Earl Watson,100%,,,,,1508,-33.5,-39.2,PG,False,2013-14,POR,1,0,0
23,0,0,5,2,,1,3,0,3,NBA,43,Hakim Warrick,,,11%,86%,3%,1524,16.1,-3.8,PF,False,2005-06,MEM,0,2,2
27,0,0,2,1,,1,1,0,3,NBA,31,Hakim Warrick,,,37%,63%,,1524,-3.8,-13.9,PF,False,2009-10,CHI,1,0,1
30,0,17,1,1,,0,4,0,5,NBA,86,Charlie Ward,95%,5%,,,,1536,5.1,0.7,PG,False,2000-01,NYK,5,3,0
33,0,2,0,0,,0,1,0,5,NBA,13,Charlie Ward,100%,,,,,1536,-8.1,-4.3,PG,False,2003-04,SAS,0,2,0
23,0,59,0,1,,1,11,0,17,NBA,134,Luke Walton,,,26%,74%,,1539,0.3,1.6,PF,False,2003-04,LAL,10,1,3
25,1,24,1,4,,2,3,0,7,NBA,235,Luke Walton,,,84%,16%,1%,1539,-17.9,-13.7,SF,False,2005-06,LAL,6,1,4
26,0,27,1,4,,0,6,0,5,NBA,128,Luke Walton,,,93%,7%,,1539,-2.6,-12.2,SF,False,2006-07,LAL,11,1,3
27,3,94,7,5,,4,20,0,21,NBA,353,Luke Walton,,,74%,26%,,1539,-1.5,1.4,SF,False,2007-08,LAL,12,1,7
28,0,97,5,1,,2,16,0,21,NBA,332,Luke Walton,,,79%,22%,,1539,-1.4,6.8,SF,True,2008-09,LAL,13,4,3
29,0,31,2,0,,0,5,0,16,NBA,96,Luke Walton,,,98%,2%,,1539,6.5,10.0,SF,True,2009-10,LAL,4,0,0
30,0,0,0,0,0,0,0,0,1,NBA,4,Luke Walton,,,,100%,,1539,-28.1,-28.9,SF,False,2010-11,LAL,2,0,0
26,0,15,5,1,,1,5,0,3,NBA,128,Rasheed Wallace,,,,97%,3%,1551,8.9,-15.5,PF,False,2000-01,POR,0,3,1
27,1,11,7,3,,0,6,0,3,NBA,125,Rasheed Wallace,,,,72%,28%,1551,0.0,-5.9,PF,False,2001-02,POR,0,2,0
28,3,37,12,3,,2,10,0,7,NBA,260,Rasheed Wallace,,,33%,58%,9%,1551,3.9,2.3,PF,False,2002-03,POR,1,2,3
29,8,77,25,9,,8,40,0,23,NBA,803,Rasheed Wallace,,,,84%,16%,1551,4.2,8.8,PF,True,2003-04,DET,16,17,10
30,6,70,26,9,,11,55,0,25,NBA,826,Rasheed Wallace,,,,72%,28%,1551,4.3,6.9,PF,False,2004-05,DET,14,9,15
31,3,70,23,3,,4,37,0,18,NBA,628,Rasheed Wallace,,,,72%,28%,1551,-4.4,2.4,PF,False,2005-06,DET,12,7,6
32,4,64,19,9,,4,40,0,16,NBA,573,Rasheed Wallace,,,,2%,98%,1551,19.4,8.6,C,False,2006-07,DET,9,3,7
33,1,61,14,6,,4,36,0,17,NBA,585,Rasheed Wallace,,,,7%,93%,1551,-6.2,1.0,C,False,2007-08,DET,17,8,4
34,0,6,0,1,,0,8,0,4,NBA,122,Rasheed Wallace,,,,16%,84%,1551,-20.7,-28.6,C,False,2008-09,DET,2,0,1
35,1,20,11,2,,3,46,0,24,NBA,410,Rasheed Wallace,,,,17%,83%,1551,-4.5,0.1,C,False,2009-10,BOS,5,1,3
19,0,2,2,0,,0,2,0,5,NBA,14,Gerald Wallace,,23%,75%,2%,,1552,-19.4,-16.0,SF,False,2001-02,SAC,1,1,0
20,0,0,1,0,,1,3,0,7,NBA,18,Gerald Wallace,,59%,41%,,,1552,-8.6,-6.1,SF,False,2002-03,SAC,0,1,1
21,0,3,1,0,,1,2,0,3,NBA,20,Gerald Wallace,,33%,67%,,,1552,-20.0,-18.9,SF,False,2003-04,SAC,2,0,1
27,1,21,15,5,,0,6,0,4,NBA,164,Gerald Wallace,,,100%,1%,,1552,24.6,-7.5,SF,False,2009-10,CHA,0,2,1
28,0,40,12,8,0,4,8,0,6,NBA,226,Gerald Wallace,,5%,69%,26%,,1552,18.2,-2.6,PF,False,2010-11,POR,8,2,5
30,2,40,9,3,0,1,7,0,7,NBA,243,Gerald Wallace,,,98%,2%,,1552,11.4,5.3,SF,False,2012-13,BRK,3,3,3
32,0,0,0,1,0,0,0,0,1,NBA,4,Gerald Wallace,,23%,77%,,,1552,-69.0,-78.6,SF,False,2014-15,BOS,0,0,0
27,3,27,16,6,,2,13,0,10,NBA,408,Ben Wallace,,,1%,32%,68%,1553,-26.1,-4.2,C,False,2001-02,DET,5,7,7
28,5,63,30,7,,0,28,0,17,NBA,722,Ben Wallace,,,2%,6%,92%,1553,14.2,2.4,C,False,2002-03,DET,9,5,1
29,6,95,41,21,,4,30,0,23,NBA,924,Ben Wallace,,,1%,24%,74%,1553,27.7,12.6,C,True,2003-04,DET,11,15,11
30,7,55,39,21,,5,31,0,25,NBA,979,Ben Wallace,,,,8%,92%,1553,-1.2,5.3,C,False,2004-05,DET,8,10,12
31,5,69,25,11,,2,22,0,18,NBA,642,Ben Wallace,,,,,100%,1553,16.3,7.9,C,False,2005-06,DET,4,5,6
32,2,30,20,3,,1,10,0,10,NBA,369,Ben Wallace,,,,4%,96%,1553,12.2,3.8,C,False,2006-07,CHI,9,0,1
33,0,35,5,5,,0,12,0,13,NBA,304,Ben Wallace,,,,100%,,1553,4.0,4.7,PF,False,2007-08,CLE,4,3,0
34,0,8,3,1,,0,7,0,14,NBA,176,Ben Wallace,,,,81%,20%,1553,-22.1,-6.1,PF,False,2008-09,CLE,1,2,0
24,0,8,3,1,,1,4,0,12,NBA,76,Samaki Walker,,,2%,78%,19%,1555,-33.1,-29.4,PF,False,2000-01,SAS,0,0,1
25,1,8,8,9,,2,26,0,19,NBA,240,Samaki Walker,,,,48%,52%,1555,-26.8,-16.2,PF,True,2001-02,LAL,2,4,6
26,0,5,0,0,,1,7,0,9,NBA,49,Samaki Walker,,,,48%,52%,1555,10.7,9.7,C,False,2002-03,LAL,1,1,1
27,0,0,0,1,,0,1,0,4,NBA,11,Samaki Walker,,,,1%,99%,1555,-65.6,-64.4,PF,False,2003-04,MIA,0,0,0
21,0,0,0,0,,0,1,0,4,NBA,10,Henry Walker,,,,100%,,1560,-36.3,-35.3,SF,False,2008-09,BOS,2,0,0
23,1,8,1,2,0,5,0,0,4,NBA,89,Henry Walker,3%,73%,24%,,,1560,22.9,2.9,SG,False,2010-11,NYK,0,1,6
25,4,111,24,22,,10,21,0,16,NBA,703,Antoine Walker,,,7%,69%,24%,1565,0.2,3.0,PF,False,2001-02,BOS,17,21,17
26,2,97,9,13,,7,11,0,10,NBA,440,Antoine Walker,,,7%,93%,1%,1565,10.5,0.6,PF,False,2002-03,BOS,14,10,13
27,1,28,4,5,,0,3,0,5,NBA,140,Antoine Walker,,,2%,89%,10%,1565,-5.4,-1.4,PF,False,2003-04,DAL,5,2,2
28,1,32,6,8,,5,4,0,6,NBA,224,Antoine Walker,,,4%,88%,8%,1565,-10.5,-4.7,PF,False,2004-05,BOS,6,3,9
29,4,118,24,19,,10,32,0,23,NBA,862,Antoine Walker,,,46%,54%,1%,1565,-1.8,4.1,PF,True,2005-06,MIA,17,11,19
30,1,13,6,1,,3,1,0,4,NBA,92,Antoine Walker,,,,91%,9%,1565,29.1,3.5,PF,False,2006-07,MIA,1,0,3
23,3,21,11,8,,4,2,0,13,NBA,181,Von Wafer,,80%,20%,,,1575,-5.4,-5.6,SG,False,2008-09,HOU,2,3,6
25,0,0,0,1,0,0,0,0,3,NBA,5,Von Wafer,,100%,,,,1575,-22.6,-21.1,SG,False,2010-11,BOS,0,0,0
26,0,0,0,0,0,0,1,0,1,NBA,6,Von Wafer,,,100%,,,1575,-4.1,-16.7,SG,False,2011-12,ORL,1,0,0
22,0,2,0,0,0,0,0,0,2,NBA,7,Tim Quarterman,,28%,72%,,,1578,50.3,30.8,SG,False,2016-17,POR,0,0,0
22,0,0,0,0,0,0,0,0,2,NBA,5,Mike Muscala,,,,,100%,1579,87.0,83.3,PF,False,2013-14,ATL,0,0,0
23,0,2,0,1,0,2,4,0,10,NBA,102,Mike Muscala,,,,47%,53%,1579,-13.0,-11.2,PF,False,2014-15,ATL,1,1,2
24,0,8,1,1,0,1,2,0,9,NBA,67,Mike Muscala,,,,,100%,1579,-2.6,-3.9,C,False,2015-16,ATL,0,2,1
25,0,4,4,2,1,0,7,1,6,NBA,81,Mike Muscala,,,,6%,94%,1579,-0.5,-1.2,C,False,2016-17,ATL,0,1,0
21,0,2,0,0,0,0,1,0,2,NBA,10,Trey Lyles,,,,6%,94%,1580,33.0,27.8,PF,False,2016-17,UTA,0,1,0
22,3,74,13,8,,2,10,0,13,NBA,254,Kyle Lowry,71%,29%,,,,1584,-1.2,-2.4,PG,False,2008-09,HOU,9,4,4
27,3,71,16,6,2,2,10,0,7,NBA,271,Kyle Lowry,100%,,,,,1584,10.4,0.2,PG,False,2013-14,TOR,9,6,5
28,1,44,5,5,1,2,8,0,4,NBA,131,Kyle Lowry,100%,,,,,1584,16.3,-10.5,PG,False,2014-15,TOR,7,2,3
29,6,273,44,20,6,6,26,2,20,NBA,766,Kyle Lowry,100%,,,,,1584,24.4,-0.1,PG,False,2015-16,TOR,6,48,9
30,0,102,10,4,2,0,10,1,8,NBA,300,Kyle Lowry,100%,,,,,1584,8.9,-2.6,PG,False,2016-17,TOR,14,2,0
31,4,191,11,8,3,7,7,0,10,NBA,361,Kyle Lowry,84%,17%,,,,1584,2.3,-3.8,PG,False,2017-18,TOR,18,5,8
26,0,22,8,5,0,2,7,0,4,NBA,107,Kevin Love,,,,61%,39%,1585,13.2,15.9,PF,False,2014-15,CLE,3,1,2
27,3,98,25,15,3,6,13,2,20,NBA,613,Kevin Love,,,,10%,90%,1585,8.8,13.4,PF,True,2015-16,CLE,5,15,7
28,3,66,28,12,6,5,19,0,18,NBA,578,Kevin Love,,,,81%,19%,1585,6.3,10.7,PF,False,2016-17,CLE,18,5,8
29,7,81,21,22,5,9,27,1,21,NBA,660,Kevin Love,,,,,100%,1585,-0.9,-2.3,C,False,2017-18,CLE,11,15,15
21,1,0,2,7,,0,7,0,6,NBA,104,Robin Lopez,,,,,100%,1586,-7.2,-0.4,C,False,2009-10,PHO,1,1,1
25,6,22,17,8,0,3,19,0,11,NBA,367,Robin Lopez,,,,,100%,1586,-10.7,-10.2,C,False,2013-14,POR,2,5,4
26,0,8,4,1,0,1,5,0,5,NBA,117,Robin Lopez,,,,22%,78%,1586,-20.0,-20.2,C,False,2014-15,POR,2,1,2
28,0,13,3,1,0,4,5,0,6,NBA,162,Robin Lopez,,,,,100%,1586,-3.0,-9.0,C,False,2016-17,CHI,3,0,4
24,4,28,22,14,0,3,7,2,7,NBA,263,Brook Lopez,,,,,100%,1587,19.2,6.5,C,False,2012-13,BRK,5,1,10
26,6,13,22,6,0,1,4,1,6,NBA,234,Brook Lopez,,,,,100%,1587,-2.2,-6.3,C,False,2014-15,BRK,2,2,2
21,1,51,8,5,1,0,25,0,21,NBA,387,Kevon Looney,,,4%,22%,73%,1588,-0.3,9.9,C,True,2017-18,GSW,2,4,0
20,1,125,11,3,,3,9,0,12,NBA,332,Shaun Livingston,54%,37%,8%,1%,,1590,8.9,7.4,PG,False,2005-06,LAC,12,4,7
28,1,92,15,5,0,3,16,0,12,NBA,325,Shaun Livingston,44%,56%,,,,1590,-20.9,-10.7,PG,False,2013-14,BRK,12,6,4
29,1,90,11,4,1,1,10,0,21,NBA,375,Shaun Livingston,50%,50%,,,,1590,4.7,11.4,PG,True,2014-15,GSW,9,4,8
30,5,199,17,9,0,4,18,2,24,NBA,514,Shaun Livingston,70%,30%,,,,1590,5.4,7.7,PG,False,2015-16,GSW,4,19,6
31,3,50,5,1,1,0,9,0,14,NBA,220,Shaun Livingston,19%,81%,,,,1590,-4.5,10.2,PG,True,2016-17,GSW,5,3,0
32,1,69,7,3,0,2,16,1,21,NBA,362,Shaun Livingston,32%,68%,,,,1590,-2.1,8.8,PG,True,2017-18,GSW,4,7,5
24,0,20,1,1,1,1,7,0,4,NBA,84,Jeremy Lin,40%,60%,,,,1591,-42.2,-34.8,PG,False,2012-13,HOU,5,2,1
25,2,60,7,4,1,0,8,3,6,NBA,177,Jeremy Lin,100%,,,,,1591,-3.6,-1.9,PG,False,2013-14,HOU,4,9,0
27,5,39,17,4,1,5,10,0,7,NBA,189,Jeremy Lin,34%,66%,,,,1591,24.2,0.0,SG,False,2015-16,CHO,0,4,5
23,7,165,21,16,0,3,14,1,11,NBA,466,Damian Lillard,69%,31%,,,,1592,34.6,-1.6,PG,False,2013-14,POR,20,6,3
24,3,58,13,5,0,0,8,4,5,NBA,201,Damian Lillard,97%,3%,,,,1592,-4.2,-10.1,PG,False,2014-15,POR,6,5,0
25,5,171,24,18,0,0,9,2,11,NBA,437,Damian Lillard,95%,5%,,,,1592,-11.1,-3.9,PG,False,2015-16,POR,4,27,0
26,1,33,8,11,0,1,5,0,4,NBA,151,Damian Lillard,85%,15%,,,,1592,-44.8,-26.4,PG,False,2016-17,POR,7,4,2
27,3,49,6,6,1,1,2,0,4,NBA,162,Damian Lillard,90%,10%,,,,1592,-22.5,-13.0,PG,False,2017-18,POR,7,7,2
24,0,10,1,1,0,0,2,0,8,NBA,68,DeAndre Liggins,,7%,72%,21%,,1593,-6.1,-4.5,SG,False,2012-13,OKC,0,0,2
29,0,0,1,1,0,0,0,0,3,NBA,14,DeAndre Liggins,,45%,55%,,,1593,-67.3,-65.1,SG,False,2017-18,NOP,1,1,0
23,0,0,0,0,0,0,1,0,5,NBA,11,Jon Leuer,,,2%,31%,66%,1595,-26.5,-25.0,PF,False,2012-13,MEM,0,0,0
24,0,4,1,0,0,0,1,0,3,NBA,23,Jon Leuer,,,,100%,,1595,-0.3,-5.7,PF,False,2013-14,MEM,0,0,0
25,0,0,0,2,0,0,0,0,4,NBA,9,Jon Leuer,,,,24%,76%,1595,-2.0,-2.5,PF,False,2014-15,MEM,0,0,0
21,0,0,0,0,0,0,1,0,4,NBA,9,Meyers Leonard,,,,,100%,1596,0.3,-6.3,C,False,2013-14,POR,0,0,0
22,0,13,0,1,0,0,6,2,5,NBA,106,Meyers Leonard,,,,,100%,1596,35.3,10.1,C,False,2014-15,POR,1,2,0
24,0,3,0,0,0,0,5,0,3,NBA,31,Meyers Leonard,,,,,100%,1596,-12.8,-28.8,PF,False,2016-17,POR,2,1,0
25,0,0,0,0,0,0,0,0,2,NBA,8,Meyers Leonard,,,,,100%,1596,62.6,50.1,C,False,2017-18,POR,0,0,0
20,4,20,9,9,1,1,8,0,14,NBA,379,Kawhi Leonard,,3%,91%,7%,,1597,-1.8,6.3,SF,False,2011-12,SAS,4,5,4
21,11,50,25,7,1,3,12,1,21,NBA,775,Kawhi Leonard,,,64%,36%,,1597,4.2,8.5,SF,False,2012-13,SAS,4,8,11
22,7,87,33,6,1,8,27,0,23,NBA,736,Kawhi Leonard,,,89%,11%,,1597,7.0,12.5,SF,True,2013-14,SAS,7,11,11
23,1,44,11,6,0,1,9,0,7,NBA,250,Kawhi Leonard,,,91%,9%,,1597,-28.9,-6.9,SF,False,2014-15,SAS,7,5,3
24,4,70,20,11,1,4,7,1,10,NBA,339,Kawhi Leonard,,5%,91%,4%,,1597,-1.9,9.4,SF,False,2015-16,SAS,0,10,4
25,8,133,38,6,0,3,7,0,12,NBA,429,Kawhi Leonard,,,85%,15%,,1597,22.2,11.1,SF,False,2016-17,SAS,14,5,7
23,3,64,9,10,,2,21,0,21,NBA,550,Courtney Lee,6%,93%,1%,,,1601,2.5,3.9,SG,False,2008-09,ORL,7,6,7
27,0,2,2,0,1,0,1,0,4,NBA,39,Courtney Lee,3%,67%,30%,,,1601,-15.7,-20.0,SG,False,2012-13,BOS,0,0,0
28,2,26,5,5,0,1,12,1,7,NBA,224,Courtney Lee,,46%,54%,,,1601,-6.0,-7.6,SG,False,2013-14,MEM,3,1,2
29,1,49,5,5,0,1,11,1,11,NBA,367,Courtney Lee,6%,60%,34%,,,1601,1.7,0.0,SG,False,2014-15,MEM,5,4,4
30,1,21,7,3,1,1,6,0,7,NBA,257,Courtney Lee,,74%,26%,,,1601,16.5,-6.6,SG,False,2015-16,CHO,1,2,2
20,0,0,0,0,0,0,0,0,1,NBA,4,T.J. Leaf,,,,43%,57%,1602,77.9,83.3,PF,False,2017-18,IND,0,0,0
22,0,3,1,1,0,0,0,0,2,NBA,16,Jake Layman,,,68%,32%,,1603,30.1,10.0,SF,False,2016-17,POR,0,0,0
23,0,2,0,0,0,0,0,0,1,NBA,8,Jake Layman,,,100%,,,1603,66.9,54.4,SF,False,2017-18,POR,0,0,0
22,1,38,8,5,,2,7,0,6,NBA,118,Ty Lawson,100%,,,,,1604,13.9,6.5,PG,False,2009-10,DEN,3,1,4
23,0,48,5,6,0,0,3,0,5,NBA,167,Ty Lawson,100%,,,,,1604,9.4,-2.6,PG,False,2010-11,DEN,4,1,1
