age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,season,team_id
25,2.5,5,.543,.474,1.000,0,,,,0,.000,.543,.600,.333,1.000,,23,NBA,135,Vernon Macklin,.143,,.714,.257,.029,.000,2180,C,2011-12,DET
31,19.7,0,.333,.286,.429,0,.250,.857,.182,0,.571,.286,.800,.500,.000,.154,12,NBA,159,Sam Mack,.000,.393,.102,.041,.020,.265,2183,SF,2001-02,MIA
26,16.2,0,.379,.273,.707,0,.250,.667,.500,0,.293,.341,.857,.333,.200,.214,19,NBA,135,Arvydas Macijauskas,.000,.167,.171,.073,.122,.341,2185,SG,2005-06,NOK
22,8.2,0,.600,.333,.833,0,.000,,,0,.167,.500,.750,,,.000,6,NBA,21,Scott Machado,.000,.000,.667,.000,.000,.167,2186,PG,2012-13,HOU
25,3.0,22,.589,.670,1.000,0,,,,0,.000,.589,.788,.226,.308,.000,63,NBA,597,Todd MacCulloch,.119,,.638,.286,.070,.005,2188,C,2000-01,PHI
26,3.0,43,.531,.676,1.000,0,,,,0,.000,.531,.624,.380,.346,.000,62,NBA,1502,Todd MacCulloch,.105,,.641,.295,.056,.009,2188,C,2001-02,NJN
27,2.8,15,.517,.732,1.000,0,,,,0,.000,.517,.599,.400,.133,.000,42,NBA,812,Todd MacCulloch,.063,,.681,.252,.063,.004,2188,C,2002-03,PHI
22,16.8,1,.308,.750,.406,0,.105,1.000,.333,0,.594,.188,.429,.333,.000,,18,NBA,124,Zhou Qi,.031,.158,.219,.094,.094,.000,2191,C,2017-18,HOU
23,16.8,0,.378,.179,.565,0,.351,.750,.333,1,.435,.366,.273,.588,.125,.407,42,NBA,408,Chris Quinn,.000,.053,.168,.130,.061,.206,2193,PG,2006-07,MIA
24,17.4,0,.439,.298,.574,0,.403,.734,.593,1,.426,.424,.452,.409,.375,.459,60,NBA,1340,Chris Quinn,.000,.170,.166,.059,.086,.263,2193,PG,2007-08,MIA
25,17.9,0,.408,.339,.526,0,.409,.821,.429,0,.474,.408,.395,.333,.500,.409,66,NBA,962,Chris Quinn,.000,.204,.131,.083,.083,.228,2193,PG,2008-09,MIA
26,18.7,0,.417,.300,.429,0,.313,.800,.300,0,.571,.357,.600,.500,.600,.125,25,NBA,223,Chris Quinn,.000,.313,.089,.107,.089,.143,2193,PG,2009-10,NJN
27,17.7,0,.407,.500,.593,0,.297,.818,.400,1,.407,.363,.571,.438,.500,.263,41,NBA,292,Chris Quinn,.000,.405,.077,.176,.132,.209,2193,PG,2010-11,SAS
29,17.1,0,.364,.500,.688,0,.000,,.000,0,.313,.250,.500,1.000,.250,.250,7,NBA,78,Chris Quinn,.000,.200,.125,.063,.250,.250,2193,SG,2012-13,CLE
23,15.9,15,.451,.479,.637,0,.373,.949,.382,1,.363,.423,.529,.362,.393,.438,75,NBA,1803,Brandon Rush,.030,.325,.210,.082,.106,.238,2195,SG,2008-09,IND
24,16.4,24,.433,.526,.570,0,.411,.992,.522,0,.430,.423,.500,.440,.346,.389,82,NBA,2491,Brandon Rush,.036,.374,.219,.071,.074,.205,2195,SG,2009-10,IND
25,17.2,17,.425,.492,.567,0,.417,.946,.429,1,.433,.421,.651,.209,.462,.331,67,NBA,1754,Brandon Rush,.033,.345,.167,.083,.076,.241,2195,SG,2010-11,IND
26,16.1,26,.544,.581,.533,0,.452,.949,.433,2,.467,.501,.686,.310,.385,.481,65,NBA,1717,Brandon Rush,.064,.443,.252,.090,.028,.164,2195,SF,2011-12,GSW
27,11.2,1,.857,.167,.778,0,.000,,,0,.222,.667,1.000,.000,1.000,1.000,2,NBA,25,Brandon Rush,.111,.000,.444,.111,.111,.111,2195,SF,2012-13,GSW
28,19.0,0,.326,.357,.478,0,.340,.813,.462,0,.522,.333,.333,.429,.333,.286,38,NBA,418,Brandon Rush,.011,.277,.100,.078,.067,.233,2195,SG,2013-14,UTA
29,17.9,0,.296,.250,.500,0,.111,1.000,.167,0,.500,.204,.333,.400,.000,.300,33,NBA,271,Brandon Rush,.019,.222,.167,.093,.056,.185,2195,SG,2014-15,GSW
30,17.6,8,.447,.891,.396,0,.414,.908,.364,0,.604,.427,.549,.250,.273,.440,72,NBA,1055,Brandon Rush,.038,.420,.196,.062,.042,.096,2195,SG,2015-16,GSW
31,18.2,7,.356,.808,.390,0,.386,.977,.427,0,.610,.374,.424,.222,.250,.333,47,NBA,1030,Brandon Rush,.037,.658,.176,.048,.043,.128,2195,SG,2016-17,MIN
28,20.7,3,.538,.760,.354,0,.406,.957,.508,0,.646,.452,.640,.333,.545,.510,68,NBA,1047,Damjan Rudez,.011,.371,.095,.023,.042,.194,2196,SF,2014-15,IND
29,20.3,1,.667,.750,.194,0,.340,1.000,.250,1,.806,.403,.800,.000,.000,,33,NBA,277,Damjan Rudez,.016,.240,.161,.016,.016,.000,2196,SF,2015-16,MIN
30,22.3,0,.458,.727,.273,0,.313,1.000,.091,0,.727,.352,.750,.000,.500,.400,45,NBA,314,Damjan Rudez,.000,.172,.045,.011,.045,.170,2196,SF,2016-17,ORL
21,13.7,0,.363,.121,.758,0,.340,.813,.480,1,.242,.357,.485,.218,.289,.352,41,NBA,1404,Ricky Rubio,.003,.266,.249,.141,.098,.270,2197,PG,2011-12,MIN
22,12.9,0,.374,.196,.821,0,.293,.852,.500,0,.179,.360,.448,.239,.319,.355,57,NBA,1691,Ricky Rubio,.000,.130,.317,.089,.091,.323,2197,PG,2012-13,MIN
23,11.8,0,.393,.175,.801,0,.331,.977,.192,1,.199,.381,.491,.347,.174,.308,82,NBA,2638,Ricky Rubio,.000,.195,.407,.073,.069,.252,2197,PG,2013-14,MIN
24,16.6,0,.387,.354,.767,0,.255,.769,.091,0,.233,.356,.333,.000,.455,.404,22,NBA,692,Ricky Rubio,.000,.216,.178,.014,.100,.475,2197,PG,2014-15,MIN
25,15.8,0,.396,.268,.676,0,.326,.903,.432,1,.324,.374,.517,.258,.229,.386,76,NBA,2323,Ricky Rubio,.000,.195,.205,.053,.082,.336,2197,PG,2015-16,MIN
26,16.1,0,.443,.269,.698,0,.306,.950,.298,3,.302,.402,.484,.325,.471,.434,75,NBA,2469,Ricky Rubio,.000,.291,.194,.062,.105,.337,2197,PG,2016-17,MIN
27,15.4,0,.451,.288,.670,0,.352,.865,.351,0,.330,.418,.535,.299,.443,.456,77,NBA,2254,Ricky Rubio,.000,.271,.172,.093,.158,.247,2197,PG,2017-18,UTA
21,12.4,0,.291,.261,.745,0,.222,1.000,.333,0,.255,.274,.355,.200,.214,.316,39,NBA,311,Terry Rozier,.000,.333,.292,.142,.132,.179,2198,PG,2015-16,BOS
22,15.6,3,.405,.330,.564,0,.318,.807,.289,2,.436,.367,.469,.243,.368,.409,74,NBA,1263,Terry Rozier,.007,.212,.275,.090,.092,.107,2198,PG,2016-17,BOS
23,16.8,10,.410,.264,.498,0,.381,.706,.365,3,.503,.395,.535,.309,.368,.348,80,NBA,2068,Terry Rozier,.014,.157,.180,.121,.085,.111,2198,PG,2017-18,BOS
21,17.5,38,.464,.570,.571,0,.332,.938,.263,2,.429,.407,.697,.575,.364,.295,73,NBA,1239,Terrence Ross,.094,.291,.166,.088,.072,.245,2199,SG,2012-13,TOR
22,18.2,25,.458,.541,.457,1,.395,.950,.415,5,.543,.423,.649,.459,.411,.297,81,NBA,2159,Terrence Ross,.039,.331,.125,.113,.097,.121,2199,SG,2013-14,TOR
23,18.0,33,.452,.579,.482,0,.372,.931,.410,2,.518,.410,.584,.324,.423,.430,82,NBA,2092,Terrence Ross,.050,.344,.134,.094,.104,.151,2199,SF,2014-15,TOR
24,18.9,22,.484,.540,.458,0,.386,.947,.380,2,.542,.431,.704,.474,.468,.395,73,NBA,1747,Terrence Ross,.035,.295,.086,.061,.123,.190,2199,SF,2015-16,TOR
25,18.9,29,.518,.511,.476,0,.363,.859,.345,3,.524,.437,.654,.515,.464,.480,78,NBA,1955,Terrence Ross,.044,.215,.105,.088,.113,.168,2199,SF,2016-17,
25,18.9,22,.516,.435,.466,0,.375,.823,.387,2,.534,.441,.673,.538,.431,.461,54,NBA,1207,Terrence Ross,.052,.242,.115,.081,.106,.159,2199,SF,2016-17,TOR
25,19.0,7,.523,.638,.494,0,.341,.935,.227,1,.506,.431,.609,.481,.515,.510,24,NBA,748,Terrence Ross,.030,.163,.086,.101,.124,.184,2199,SF,2016-17,ORL
26,17.7,6,.469,.674,.513,0,.323,.867,.579,2,.487,.398,.750,.263,.333,.500,24,NBA,600,Terrence Ross,.037,.204,.126,.099,.141,.147,2199,SG,2017-18,ORL
20,10.4,19,.491,.342,.940,0,.222,.813,.300,7,.060,.475,.577,.444,.403,.436,81,NBA,3000,Derrick Rose,.017,.139,.392,.089,.127,.332,2200,PG,2008-09,CHI
21,11.0,24,.500,.309,.956,0,.267,.563,.286,2,.044,.489,.558,.531,.483,.443,78,NBA,2871,Derrick Rose,.019,.233,.313,.141,.146,.355,2200,PG,2009-10,CHI
22,13.0,32,.481,.204,.759,0,.332,.594,.300,9,.241,.445,.611,.374,.437,.399,81,NBA,3026,Derrick Rose,.020,.052,.294,.164,.105,.196,2200,PG,2010-11,CHI
23,12.6,12,.475,.173,.751,0,.312,.500,.333,5,.249,.435,.582,.457,.328,.369,39,NBA,1375,Derrick Rose,.017,.017,.317,.183,.092,.160,2200,PG,2011-12,CHI
25,12.3,1,.359,.405,.713,0,.340,.875,.400,0,.287,.354,.531,.243,.417,.105,10,NBA,311,Derrick Rose,.006,.106,.299,.226,.073,.116,2200,PG,2013-14,CHI
26,14.2,5,.465,.248,.675,1,.280,.684,.273,6,.325,.405,.558,.519,.281,.380,51,NBA,1530,Derrick Rose,.006,.041,.260,.154,.107,.154,2200,PG,2014-15,CHI
27,10.7,1,.449,.223,.857,0,.293,.909,.318,2,.143,.427,.510,.423,.476,.360,66,NBA,2097,Derrick Rose,.001,.147,.300,.205,.160,.191,2200,PG,2015-16,CHI
28,8.8,8,.487,.217,.939,0,.217,.692,.455,5,.061,.471,.557,.413,.432,.457,64,NBA,2082,Derrick Rose,.009,.183,.411,.201,.149,.177,2200,PG,2016-17,NYK
29,9.6,1,.474,.405,.839,0,.233,.571,.273,1,.161,.435,.667,.281,.429,.219,25,NBA,420,Derrick Rose,.005,.367,.419,.172,.075,.172,2200,PG,2017-18,
29,9.8,0,.481,.365,.818,0,.250,.500,.286,0,.182,.439,.655,.250,.417,.286,16,NBA,308,Derrick Rose,.000,.292,.417,.152,.091,.159,2200,PG,2017-18,CLE
29,9.2,1,.458,.500,.889,0,.167,1.000,.250,1,.111,.426,.696,.333,.500,.091,9,NBA,112,Derrick Rose,.019,.667,.426,.222,.037,.204,2200,PG,2017-18,MIN
20,7.7,13,.432,.308,.936,0,.207,1.000,.571,5,.064,.418,.548,.306,.356,.279,78,NBA,1831,Rajon Rondo,.033,.241,.482,.218,.100,.136,2201,PG,2006-07,BOS
21,8.5,13,.499,.413,.973,0,.263,.600,.400,2,.027,.492,.592,.362,.464,.452,77,NBA,2306,Rajon Rondo,.018,.263,.433,.182,.097,.261,2201,PG,2007-08,BOS
22,7.0,14,.518,.313,.937,0,.313,.400,.182,0,.063,.505,.624,.271,.375,.436,80,NBA,2642,Rajon Rondo,.020,.229,.557,.141,.084,.154,2201,PG,2008-09,BOS
23,8.1,13,.536,.296,.912,0,.213,.471,.250,3,.088,.508,.658,.394,.443,.353,81,NBA,2963,Rajon Rondo,.018,.250,.501,.157,.087,.166,2201,PG,2009-10,BOS
24,9.7,3,.491,.312,.936,0,.233,.600,.000,1,.064,.475,.633,.318,.341,.418,68,NBA,2527,Rajon Rondo,.004,.093,.415,.160,.061,.300,2201,PG,2010-11,BOS
25,8.9,0,.464,.268,.927,0,.238,.300,.333,0,.073,.448,.582,.297,.346,.389,53,NBA,1957,Rajon Rondo,.000,.143,.456,.159,.091,.220,2201,PG,2011-12,BOS
26,10.7,3,.513,.230,.892,0,.240,.417,.200,0,.108,.484,.598,.427,.313,.508,38,NBA,1423,Rajon Rondo,.006,.100,.363,.176,.069,.284,2201,PG,2012-13,BOS
27,11.9,0,.442,.200,.743,0,.289,.385,.250,1,.257,.403,.544,.324,.400,.404,30,NBA,998,Rajon Rondo,.000,.089,.326,.211,.043,.163,2201,PG,2013-14,BOS
28,11.4,4,.444,.262,.867,0,.314,.778,.357,1,.133,.426,.633,.348,.385,.323,68,NBA,2018,Rajon Rondo,.006,.326,.309,.205,.060,.293,2201,PG,2014-15,
28,11.7,1,.435,.219,.840,0,.250,.625,.000,0,.160,.405,.571,.324,.429,.352,22,NBA,699,Rajon Rondo,.005,.031,.315,.185,.070,.270,2201,PG,2014-15,BOS
28,11.2,3,.448,.280,.879,0,.352,.842,.370,1,.121,.436,.662,.358,.360,.311,46,NBA,1319,Rajon Rondo,.007,.500,.306,.213,.056,.303,2201,PG,2014-15,DAL
29,10.9,5,.479,.191,.783,0,.365,.710,.448,2,.217,.454,.639,.377,.306,.338,72,NBA,2537,Rajon Rondo,.008,.341,.344,.207,.046,.185,2201,PG,2015-16,SAC
30,11.9,1,.418,.251,.763,0,.376,.940,.438,0,.237,.408,.497,.459,.147,.330,69,NBA,1843,Rajon Rondo,.002,.481,.351,.152,.061,.200,2201,PG,2016-17,CHI
31,11.0,3,.526,.215,.696,0,.333,.700,.286,0,.304,.468,.603,.479,.435,.327,65,NBA,1705,Rajon Rondo,.006,.420,.403,.148,.047,.099,2201,PG,2017-18,NOP
20,16.2,0,.500,.143,.644,0,.282,.583,.273,1,.356,.423,.442,.429,.417,.580,67,NBA,862,Sergio Rodriguez,.000,.129,.218,.088,.050,.289,2202,PG,2006-07,POR
21,14.2,0,.377,.135,.704,0,.293,.824,.267,5,.296,.352,.468,.455,.100,.273,72,NBA,628,Sergio Rodriguez,.000,.259,.316,.112,.051,.224,2202,PG,2007-08,POR
22,13.8,0,.428,.098,.653,0,.325,.757,.343,7,.347,.392,.515,.432,.344,.263,80,NBA,1225,Sergio Rodriguez,.000,.307,.307,.134,.097,.116,2202,PG,2008-09,POR
23,11.0,0,.519,.185,.741,0,.352,.875,.550,0,.259,.476,.592,.458,.364,.438,66,NBA,1048,Sergio Rodriguez,.000,.220,.405,.137,.063,.137,2202,PG,2009-10,
23,10.3,0,.493,.178,.779,0,.357,.933,.700,0,.221,.463,.573,.424,.357,.423,39,NBA,517,Sergio Rodriguez,.000,.238,.395,.174,.074,.137,2202,PG,2009-10,SAC
23,11.8,0,.554,.194,.696,0,.347,.824,.400,0,.304,.491,.612,.533,.375,.455,27,NBA,531,Sergio Rodriguez,.000,.204,.416,.093,.050,.137,2202,PG,2009-10,NYK
30,17.6,0,.415,.195,.530,0,.365,.565,.545,0,.470,.392,.587,.390,.368,.323,68,NBA,1518,Sergio Rodriguez,.000,.087,.140,.110,.106,.174,2202,PG,2016-17,PHI
21,5.5,39,.431,.514,.997,0,.000,,.000,0,.003,.430,.536,.273,.276,.371,70,NBA,1056,Thomas Robinson,.156,1.000,.558,.240,.090,.109,2203,PF,2012-13,
21,5.8,26,.424,.505,1.000,0,,,,0,.000,.424,.515,.304,.231,.414,51,NBA,809,Thomas Robinson,.140,,.543,.230,.107,.119,2203,PF,2012-13,SAC
21,4.6,13,.455,.543,.987,0,.000,,.000,0,.013,.449,.596,.190,.667,.167,19,NBA,247,Thomas Robinson,.205,1.000,.603,.269,.038,.077,2203,PF,2012-13,HOU
22,6.6,31,.483,.617,.997,0,.000,,.000,0,.003,.481,.641,.179,.273,.328,70,NBA,873,Thomas Robinson,.116,1.000,.570,.133,.075,.218,2203,PF,2013-14,POR
23,5.9,30,.488,.563,.992,0,.000,,,2,.008,.485,.592,.453,.250,.265,54,NBA,798,Thomas Robinson,.123,.000,.565,.204,.092,.131,2203,PF,2014-15,
23,5.4,21,.516,.638,1.000,0,,,,0,.000,.516,.636,.308,.250,.400,32,NBA,391,Thomas Robinson,.242,,.604,.143,.088,.165,2203,PF,2014-15,POR
23,6.2,9,.473,.519,.988,0,.000,,,2,.012,.467,.565,.500,.250,.158,22,NBA,407,Thomas Robinson,.059,.000,.544,.237,.095,.112,2203,PF,2014-15,PHI
24,4.8,32,.448,.531,.997,0,.000,,,1,.003,.447,.608,.230,.189,.238,71,NBA,917,Thomas Robinson,.124,.000,.588,.210,.127,.072,2203,PF,2015-16,BRK
25,4.3,24,.538,.467,.995,0,.000,,,0,.005,.536,.643,.463,.158,.222,48,NBA,560,Thomas Robinson,.153,.000,.643,.209,.097,.046,2203,PF,2016-17,LAL
21,0.0,4,.438,.524,.716,0,.263,1.000,,0,.284,.388,,,,,35,NBA,261,Glenn Robinson III,.060,.000,.000,.000,.000,.000,2204,SG-SF,2014-15,
21,0.0,1,.389,.571,.750,0,.167,1.000,,0,.250,.333,,,,,25,NBA,108,Glenn Robinson III,.042,.000,.000,.000,.000,.000,2204,SG,2014-15,MIN
21,0.0,3,.467,.500,.698,0,.308,1.000,,0,.302,.419,,,,,10,NBA,153,Glenn Robinson III,.070,.000,.000,.000,.000,.000,2204,SF,2014-15,PHI
22,11.9,15,.447,.627,.755,0,.378,.929,.400,0,.245,.430,.580,.476,.222,.294,45,NBA,508,Glenn Robinson III,.113,.405,.331,.139,.060,.225,2204,SF,2015-16,IND
23,15.4,21,.512,.633,.630,0,.392,1.000,.440,0,.370,.467,.623,.441,.481,.427,69,NBA,1426,Glenn Robinson III,.071,.600,.228,.101,.080,.222,2204,SF,2016-17,IND
24,14.9,3,.431,.636,.600,0,.412,1.000,.625,0,.400,.424,.625,.385,.429,.267,23,NBA,338,Glenn Robinson III,.035,.471,.188,.153,.082,.176,2204,SF,2017-18,IND
22,6.3,0,.333,.000,1.000,0,,,,0,.000,.333,.500,,,.000,1,NBA,13,Devin Robinson,.000,,.667,.000,.000,.333,2205,SF,2017-18,WAS
27,16.3,0,.430,.299,.701,0,.386,.508,.333,3,.299,.417,.465,.471,.442,.387,78,NBA,1324,Brian Roberts,.000,.118,.139,.166,.102,.294,2206,PG,2012-13,NOH
28,16.5,0,.447,.311,.694,0,.360,.688,.361,5,.306,.420,.413,.435,.518,.433,72,NBA,1667,Brian Roberts,.000,.202,.108,.158,.143,.282,2206,PG,2013-14,NOP
29,18.5,0,.440,.404,.573,0,.321,.710,.423,2,.427,.389,.511,.421,.396,.433,72,NBA,1330,Brian Roberts,.000,.135,.100,.084,.106,.281,2206,PG,2014-15,CHO
30,14.9,0,.480,.356,.745,0,.357,.667,.286,0,.255,.448,.645,.368,.333,.466,51,NBA,470,Brian Roberts,.000,.167,.188,.115,.091,.352,2206,PG,2015-16,
30,14.8,0,.477,.357,.765,0,.333,.556,.000,0,.235,.443,.591,.417,.273,.488,30,NBA,333,Brian Roberts,.000,.111,.191,.104,.096,.374,2206,PG,2015-16,CHO
30,15.1,0,.486,.353,.700,0,.400,.833,.500,0,.300,.460,.778,.286,.500,.400,21,NBA,137,Brian Roberts,.000,.267,.180,.140,.080,.300,2206,PG,2015-16,POR
31,16.2,0,.372,.345,.639,0,.386,.882,.571,0,.361,.377,.429,.143,.333,.464,41,NBA,416,Brian Roberts,.000,.159,.172,.115,.123,.230,2206,PG,2016-17,CHO
22,6.8,11,.564,.452,.809,0,.154,1.000,.250,0,.191,.485,.674,.000,.000,.000,40,NBA,399,Andre Roberson,.176,.615,.676,.074,.015,.044,2207,SG,2013-14,OKC
23,11.4,29,.612,.761,.577,0,.247,.952,.319,2,.423,.458,.667,.182,.500,.000,67,NBA,1286,Andre Roberson,.149,.553,.507,.055,.010,.005,2207,SG,2014-15,OKC
24,9.8,40,.608,.712,.624,0,.311,.969,.364,1,.376,.496,.637,.524,.000,.000,70,NBA,1553,Andre Roberson,.157,.748,.533,.077,.007,.007,2207,SG,2015-16,OKC
25,10.9,59,.609,.765,.603,0,.245,.978,.229,1,.397,.464,.667,.250,.000,.333,79,NBA,2376,Andre Roberson,.140,.451,.518,.069,.004,.013,2207,SF,2016-17,OKC
26,6.1,20,.627,.759,.778,0,.222,1.000,.190,0,.222,.537,.681,.000,,.000,39,NBA,1037,Andre Roberson,.136,.583,.716,.056,.000,.006,2207,SG,2017-18,OKC
20,11.0,0,.385,.171,.779,0,.326,.964,.375,1,.221,.372,.488,.306,.389,.278,61,NBA,1418,Austin Rivers,.000,.279,.310,.285,.092,.092,2208,SG,2012-13,NOH
21,9.8,7,.416,.218,.791,0,.364,.972,.409,5,.209,.405,.536,.319,.231,.286,69,NBA,1339,Austin Rivers,.015,.222,.386,.291,.055,.059,2208,PG,2013-14,NOP
22,11.8,12,.449,.378,.736,0,.298,.897,.378,0,.264,.409,.590,.410,.275,.302,76,NBA,1563,Austin Rivers,.026,.282,.290,.236,.081,.127,2208,PG-SG,2014-15,
22,10.8,5,.419,.333,.775,0,.280,1.000,.231,0,.225,.387,.548,.389,.263,.231,35,NBA,772,Austin Rivers,.023,.260,.329,.243,.086,.117,2208,SG,2014-15,NOP
22,12.6,7,.477,.413,.704,0,.309,.840,.458,0,.296,.427,.634,.429,.286,.351,41,NBA,791,Austin Rivers,.029,.296,.259,.230,.077,.135,2208,PG,2014-15,LAC
23,13.4,2,.495,.341,.641,0,.335,.823,.400,1,.359,.438,.615,.447,.341,.387,67,NBA,1464,Austin Rivers,.006,.216,.277,.165,.079,.120,2208,SG,2015-16,LAC
24,13.6,6,.491,.208,.591,0,.371,.703,.390,0,.409,.442,.592,.403,.475,.250,74,NBA,2054,Austin Rivers,.015,.197,.298,.183,.055,.055,2208,SG,2016-17,LAC
25,13.7,3,.461,.215,.553,0,.378,.515,.345,0,.447,.424,.569,.345,.346,.316,61,NBA,2057,Austin Rivers,.004,.153,.288,.176,.065,.024,2208,SG,2017-18,LAC
21,18.5,1,.500,.650,.588,0,.286,.750,.444,1,.412,.412,.750,.286,.400,.500,22,NBA,198,Malachi Richardson,.015,.321,.118,.103,.074,.294,2209,SG,2016-17,SAC
22,15.8,1,.360,.611,.556,0,.300,.833,.333,0,.444,.333,.333,.286,.333,.438,26,NBA,324,Malachi Richardson,.011,.225,.233,.078,.067,.178,2209,SG,2017-18,
22,15.7,1,.347,.588,.557,0,.308,.833,.333,0,.443,.330,.333,.286,.200,.438,25,NBA,319,Malachi Richardson,.011,.231,.239,.080,.057,.182,2209,SG,2017-18,SAC
22,20.0,0,1.000,1.000,.500,0,.000,,,0,.500,.500,,,1.000,,1,NBA,5,Malachi Richardson,.000,.000,.000,.000,.500,.000,2209,SG,2017-18,TOR
22,14.9,14,.446,.414,.577,0,.461,.962,.550,0,.423,.452,.613,.310,.267,.417,52,NBA,1107,Josh Richardson,.055,.348,.228,.107,.110,.132,2210,SG,2015-16,MIA
23,16.8,11,.444,.354,.558,0,.330,.933,.475,1,.442,.394,.552,.408,.519,.330,53,NBA,1614,Josh Richardson,.025,.260,.170,.096,.101,.189,2210,SG,2016-17,MIA
24,14.9,20,.495,.397,.620,0,.378,.953,.345,1,.380,.451,.611,.464,.457,.413,81,NBA,2689,Josh Richardson,.025,.250,.198,.141,.119,.162,2210,SF,2017-18,MIA
25,3.7,24,.571,.684,1.000,0,,,,0,.000,.571,.704,.421,.250,.167,39,NBA,426,Willie Reed,.211,,.609,.286,.060,.045,2211,C,2015-16,BRK
26,4.4,63,.573,.634,.986,0,.250,1.000,,0,.014,.568,.703,.386,.333,.273,71,NBA,1031,Willie Reed,.242,.000,.614,.246,.084,.039,2211,C,2016-17,MIA
27,4.1,25,.672,.700,.983,0,.500,.000,,0,.017,.669,.789,.529,.364,.667,42,NBA,428,Willie Reed,.215,.000,.587,.281,.091,.025,2211,C,2017-18,
27,4.1,24,.669,.696,.983,0,.500,.000,,0,.017,.667,.786,.529,.364,.667,39,NBA,419,Willie Reed,.208,.000,.583,.283,.092,.025,2211,C,2017-18,LAC
27,0.0,1,1.000,1.000,1.000,0,,,,0,.000,1.000,1.000,,,,3,NBA,9,Willie Reed,1.000,,1.000,.000,.000,.000,2211,C,2017-18,DET
22,17.7,0,.289,.455,.500,0,.289,1.000,.000,0,.500,.289,.308,.500,.500,.133,21,NBA,242,Davon Reed,.000,.132,.171,.079,.053,.197,2212,SG,2017-18,PHO
22,20.5,0,.433,.690,.497,0,.388,.921,.438,1,.503,.410,.533,.500,.222,.437,42,NBA,622,J.J. Redick,.000,.327,.077,.010,.046,.364,2213,PG,2006-07,ORL
23,17.6,0,.477,.613,.602,0,.395,.824,.600,0,.398,.444,.615,.333,.538,.433,34,NBA,276,J.J. Redick,.000,.233,.120,.083,.120,.278,2213,SG,2007-08,ORL
24,20.7,0,.417,.500,.401,0,.374,.896,.474,0,.599,.391,.600,1.000,.389,.338,64,NBA,1111,J.J. Redick,.000,.212,.084,.010,.060,.247,2213,SG,2008-09,ORL
25,18.4,0,.473,.470,.505,0,.405,.811,.550,0,.495,.439,.602,.600,.433,.383,82,NBA,1808,J.J. Redick,.000,.219,.159,.036,.054,.255,2213,SG,2009-10,ORL
26,18.2,0,.482,.527,.510,0,.397,.908,.393,0,.490,.441,.621,.390,.500,.430,59,NBA,1513,J.J. Redick,.000,.256,.130,.092,.081,.208,2213,SG,2010-11,ORL
27,18.4,0,.430,.544,.541,0,.418,.857,.549,0,.459,.425,.614,.283,.350,.413,65,NBA,1765,J.J. Redick,.000,.190,.120,.079,.068,.274,2213,SG,2011-12,ORL
28,18.9,0,.506,.710,.488,0,.366,.879,.387,0,.513,.434,.648,.408,.375,.471,78,NBA,2379,J.J. Redick,.000,.137,.145,.056,.055,.232,2213,SG,2012-13,
28,19.1,0,.514,.717,.485,0,.390,.863,.375,0,.515,.450,.686,.440,.406,.446,50,NBA,1575,J.J. Redick,.000,.107,.148,.043,.055,.239,2213,SG,2012-13,ORL
28,18.4,0,.490,.694,.493,0,.318,.917,.400,0,.507,.403,.571,.375,.313,.523,28,NBA,804,J.J. Redick,.000,.199,.141,.081,.054,.218,2213,SG,2012-13,MIL
29,18.9,0,.507,.833,.535,0,.395,.918,.500,0,.465,.455,.725,.240,.370,.521,35,NBA,987,J.J. Redick,.000,.281,.101,.063,.068,.304,2213,SG,2013-14,LAC
30,19.3,0,.515,.887,.512,0,.437,.960,.443,0,.488,.477,.624,.413,.476,.511,78,NBA,2409,J.J. Redick,.000,.286,.091,.049,.067,.301,2213,SG,2014-15,LAC
31,19.5,0,.484,.833,.522,0,.475,.940,.552,0,.478,.480,.631,.453,.364,.473,75,NBA,2097,J.J. Redick,.000,.159,.074,.060,.050,.339,2213,SG,2015-16,LAC
32,20.3,0,.462,.815,.474,0,.429,.955,.478,0,.526,.445,.559,.480,.341,.452,78,NBA,2198,J.J. Redick,.000,.143,.076,.056,.049,.293,2213,SG,2016-17,LAC
33,20.1,0,.504,.768,.477,0,.420,.902,.492,1,.523,.460,.606,.421,.491,.490,70,NBA,2116,J.J. Redick,.000,.133,.075,.043,.063,.297,2213,SG,2017-18,PHI
23,16.5,0,.393,.000,.667,0,.071,1.000,,0,.333,.286,.714,.167,.000,.417,5,NBA,118,Xavier Rathan-Mayes,.000,.000,.167,.143,.071,.286,2214,SG,2017-18,MEM
20,5.7,4,.449,.563,1.000,0,,,,0,.000,.449,.674,.222,.615,.083,41,NBA,238,Zach Randolph,.037,,.430,.336,.121,.112,2215,PF,2001-02,POR
21,5.4,19,.518,.606,.990,0,.000,,.000,1,.010,.513,.636,.423,.426,.275,77,NBA,1301,Zach Randolph,.043,.200,.507,.266,.118,.099,2215,PF,2002-03,POR
