age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
32,2,0,8,.571,12,12,.571,21,0,,0,.571,21,7,.700,10,3,0,NBA,66,Otis Thorpe,5,12,1081,PF,31,False,1994-95,0,POR,3,13
33,7,0,21,.542,13,13,.542,24,0,,0,.542,24,9,.750,12,3,3,NBA,101,Otis Thorpe,14,9,1081,PF,35,False,1995-96,0,DET,7,35
34,4,0,20,.512,21,21,.512,41,0,,0,.512,41,7,.778,9,5,5,NBA,152,Otis Thorpe,12,21,1081,C,49,False,1996-97,2,DET,9,32
37,3,2,23,.481,13,13,.500,26,0,.000,1,.481,27,7,.500,14,10,0,NBA,136,Otis Thorpe,6,29,1081,PF,33,False,1999-00,0,MIA,11,29
38,0,0,11,.222,2,2,.222,9,0,,0,.222,9,0,,0,8,0,NBA,57,Otis Thorpe,6,8,1081,PF,4,False,2000-01,0,CHH,2,17
27,4,1,4,.389,7,7,.389,18,0,,0,.389,18,5,.500,10,9,0,NBA,89,Bob Thornton,11,22,1083,PF,19,False,1989-90,2,PHI,2,15
29,1,0,5,.400,2,2,.400,5,0,,0,.400,5,3,.750,4,7,0,NBA,32,Bob Thornton,4,3,1083,PF,7,False,1991-92,0,UTA,1,9
24,10,,,,12,,,,,,,.308,39,14,.778,18,10,,NBA,119,Rod Thorn,,9,1085,SG,38,False,1965-66,,STL,,17
25,11,,,,33,,,,,,,.429,77,25,.926,27,9,,NBA,156,Rod Thorn,,13,1085,PG,91,False,1966-67,,STL,,28
24,4,,,.500,14,14,.500,28,0,,0,.500,28,7,.583,12,2,,ABA,52,Skip Thoren,,5,1086,C,35,False,1967-68,,MNM,7,27
25,17,,,.473,61,61,.473,129,0,,0,.473,129,35,.574,61,12,,ABA,402,Skip Thoren,,48,1086,C,157,False,1968-69,,MMF,25,155
23,2,1,4,.417,5,5,.500,10,0,.000,2,.417,12,3,.600,5,3,0,NBA,34,Paul Thompson,1,3,1088,SF,13,False,1984-85,4,MIL,4,5
24,6,5,22,.500,27,27,.500,54,,,,.500,54,5,.500,10,3,,NBA,121,Mychal Thompson,9,11,1090,C,59,False,1978-79,2,POR,5,31
26,4,9,18,.608,31,31,.608,51,0,,0,.608,51,13,.722,18,3,,NBA,132,Mychal Thompson,5,10,1090,C,75,False,1980-81,3,POR,7,23
28,39,8,40,.471,40,40,.471,85,0,,0,.471,85,25,.658,38,7,,NBA,284,Mychal Thompson,16,24,1090,C,105,False,1982-83,6,POR,28,56
29,15,3,20,.500,22,22,.500,44,0,,0,.500,44,17,.773,22,4,,NBA,121,Mychal Thompson,9,11,1090,C,61,False,1983-84,5,POR,6,29
30,14,12,47,.490,50,50,.490,102,0,,0,.490,102,33,.673,49,9,0,NBA,250,Mychal Thompson,25,32,1090,PF,133,False,1984-85,7,POR,19,72
31,14,3,22,.574,31,31,.574,54,0,,0,.574,54,14,.538,26,4,4,NBA,140,Mychal Thompson,11,13,1090,C,76,False,1985-86,1,POR,10,33
32,9,17,59,.453,62,62,.453,137,0,,0,.453,137,34,.680,50,18,0,NBA,401,Mychal Thompson,29,50,1090,PF,158,True,1986-87,7,LAL,16,88
33,12,21,107,.513,98,98,.513,191,0,,0,.513,191,36,.581,62,24,0,NBA,615,Mychal Thompson,63,70,1090,C,232,True,1987-88,17,LAL,33,170
34,11,12,38,.508,65,65,.508,128,0,,0,.508,128,41,.683,60,15,0,NBA,377,Mychal Thompson,39,52,1090,C,171,False,1988-89,6,LAL,14,77
35,2,13,24,.477,21,21,.477,44,0,,0,.477,44,16,.615,26,9,8,NBA,225,Mychal Thompson,15,26,1090,C,58,False,1989-90,2,LAL,17,39
36,0,3,6,.286,2,2,.286,7,0,,0,.286,7,0,,0,8,0,NBA,42,Mychal Thompson,3,10,1090,C,4,False,1990-91,0,LAL,1,9
22,4,4,19,.450,18,18,.450,40,0,,0,.450,40,9,.818,11,3,,NBA,93,LaSalle Thompson,11,14,1091,C,45,False,1983-84,3,KCK,5,30
24,2,6,21,.344,11,11,.344,32,0,,0,.344,32,7,.583,12,3,3,NBA,99,LaSalle Thompson,14,8,1091,C,29,False,1985-86,2,SAC,4,35
28,2,1,9,.467,7,7,.467,15,0,,0,.467,15,4,1.000,4,3,0,NBA,54,LaSalle Thompson,6,13,1091,C,18,False,1989-90,0,IND,7,15
29,8,7,25,.487,19,19,.487,39,0,,0,.487,39,7,1.000,7,5,5,NBA,126,LaSalle Thompson,6,15,1091,C,45,False,1990-91,4,IND,10,31
30,4,4,11,.636,7,7,.636,11,0,,0,.636,11,2,1.000,2,3,3,NBA,63,LaSalle Thompson,2,11,1091,C,16,False,1991-92,1,IND,3,13
31,3,2,7,.333,5,5,.333,15,0,,0,.333,15,5,.833,6,4,0,NBA,73,LaSalle Thompson,7,9,1091,C,15,False,1992-93,3,IND,4,14
32,5,1,7,.364,4,4,.364,11,0,,0,.364,11,2,.667,3,7,0,NBA,39,LaSalle Thompson,3,9,1091,C,10,False,1993-94,3,IND,4,10
23,1,,,,2,,,,,,,.286,7,7,1.000,7,3,,NBA,21,John Thompson,,2,1093,PF,11,True,1964-65,,BOS,,12
24,0,,,,1,,,,,,,.143,7,0,,0,3,,NBA,11,John Thompson,,2,1093,C,2,True,1965-66,,BOS,,4
29,1,1,5,.444,4,4,.500,8,0,.000,1,.444,9,0,.000,3,10,0,NBA,55,Jason Thompson,6,6,1095,C,8,False,2015-16,0,TOR,1,11
21,39,5,51,.538,127,126,.541,233,1,.250,4,.536,237,88,.838,105,13,,ABA,508,David Thompson,32,54,1098,SF,343,False,1975-76,16,DNA,50,83
22,24,4,18,.463,56,56,.463,121,,,,.463,121,36,.679,53,6,,NBA,237,David Thompson,13,22,1098,SG,148,False,1976-77,9,DEN,,31
23,52,21,35,.450,131,131,.450,291,,,,.450,291,66,.825,80,13,,NBA,481,David Thompson,18,34,1098,SG,328,False,1977-78,9,DEN,39,53
24,12,1,14,.551,38,38,.551,69,,,,.551,69,8,.727,11,3,,NBA,122,David Thompson,7,12,1098,SG,84,False,1978-79,4,DEN,12,21
27,6,0,6,.470,15,14,.467,30,1,.333,3,.455,33,4,.571,7,3,,NBA,66,David Thompson,4,8,1098,SG,35,False,1981-82,1,DEN,8,10
28,7,1,0,.360,9,9,.360,25,0,,0,.360,25,6,.600,10,2,,NBA,65,David Thompson,0,7,1098,SG,24,False,1982-83,1,SEA,4,0
24,3,1,1,1.125,3,0,,0,3,.750,4,.750,4,3,.750,4,3,0,NBA,11,Brooks Thompson,1,1,1100,PG,12,False,1994-95,0,ORL,2,2
25,7,1,2,.500,10,9,.600,15,1,.167,6,.476,21,5,.714,7,5,0,NBA,48,Brooks Thompson,3,7,1100,PG,26,False,1995-96,0,ORL,9,5
23,2,0,3,.545,6,6,.545,11,0,,0,.545,11,2,1.000,2,3,0,NBA,27,Billy Thompson,3,2,1101,SF,14,True,1986-87,4,LAL,0,6
22,2,1,2,.000,0,0,.000,5,0,,0,.000,5,2,1.000,2,2,0,NBA,10,Bernard Thompson,1,1,1102,SF,2,False,1984-85,0,POR,0,3
20,6,5,22,.390,16,16,.390,41,0,,0,.390,41,19,.633,30,10,0,NBA,122,Tyrus Thomas,12,23,1105,PF,51,False,2006-07,10,CHI,15,34
22,6,20,36,.438,28,28,.444,63,0,.000,1,.438,64,11,.786,14,7,7,NBA,195,Tyrus Thomas,8,23,1105,PF,67,False,2008-09,7,CHI,11,44
23,2,2,16,.625,15,15,.625,24,0,,0,.625,24,5,.833,6,4,0,NBA,68,Tyrus Thomas,6,9,1105,C,35,False,2009-10,2,CHA,4,22
22,0,0,0,,0,,,,,,,.000,5,0,,0,4,,NBA,6,Terry Thomas,1,1,1106,PF,0,False,1975-76,0,DET,,1
21,1,1,8,.444,8,8,.500,16,0,.000,2,.444,18,7,.583,12,3,3,NBA,60,Tim Thomas,4,11,1107,SF,23,False,1998-99,1,MIL,5,12
22,10,4,18,.534,29,24,.545,44,5,.333,15,.492,59,14,.824,17,5,0,NBA,142,Tim Thomas,6,14,1107,SF,77,False,1999-00,1,MIL,1,24
23,29,10,59,.524,64,42,.457,92,22,.431,51,.448,143,53,.815,65,18,0,NBA,479,Tim Thomas,22,52,1107,PF,203,False,2000-01,9,MIL,21,81
25,8,6,21,.538,36,24,.421,57,12,.571,21,.462,78,23,.719,32,6,5,NBA,191,Tim Thomas,8,27,1107,SF,107,False,2002-03,3,MIL,8,29
26,3,0,4,.400,4,4,.444,9,0,.000,1,.400,10,4,.800,5,1,1,NBA,22,Tim Thomas,1,5,1107,SF,12,False,2003-04,0,NYK,2,5
28,25,8,110,.600,108,60,.536,112,48,.444,108,.491,220,38,.776,49,20,14,NBA,636,Tim Thomas,16,90,1107,PF,302,False,2005-06,18,PHO,22,126
31,0,0,3,.350,3,2,.333,6,1,.250,4,.300,10,0,,0,2,0,NBA,15,Tim Thomas,0,4,1107,PF,7,False,2008-09,0,CHI,1,3
22,13,,47,.494,38,38,.500,76,0,.000,1,.494,77,9,.391,23,17,,ABA,247,Ronald Thomas,28,44,1108,PF,85,False,1972-73,,KEN,24,75
23,4,3,24,.536,15,15,.536,28,0,,0,.536,28,6,.600,10,8,,ABA,109,Ronald Thomas,13,14,1108,PF,36,False,1973-74,3,KEN,3,37
24,11,0,30,.595,25,25,.595,42,0,,0,.595,42,12,.750,16,15,,ABA,167,Ronald Thomas,26,25,1108,PF,62,True,1974-75,11,KEN,10,56
25,9,3,36,.488,20,20,.488,41,0,,0,.488,41,5,.385,13,10,,ABA,142,Ronald Thomas,18,23,1108,PF,45,False,1975-76,4,KEN,8,54
24,0,0,0,.500,1,1,.500,2,0,,0,.500,2,1,.200,5,3,0,NBA,6,Malcolm Thomas,4,0,1109,PF,3,False,2012-13,0,CHI,0,4
23,3,1,12,.400,4,4,.400,10,0,,0,.400,10,4,1.000,4,3,3,NBA,60,Kurt Thomas,4,13,1110,PF,12,False,1995-96,2,MIA,5,16
26,7,12,72,.381,45,45,.381,118,0,,0,.381,118,16,.696,23,20,12,NBA,419,Kurt Thomas,38,76,1110,PF,106,False,1998-99,15,NYK,19,110
27,5,6,32,.508,31,31,.508,61,0,,0,.508,61,7,.700,10,16,0,NBA,251,Kurt Thomas,18,44,1110,PF,69,False,1999-00,3,NYK,14,50
28,9,5,39,.532,25,25,.532,47,0,,0,.532,47,22,.710,31,5,5,NBA,186,Kurt Thomas,17,26,1110,PF,72,False,2000-01,2,NYK,9,56
31,6,3,37,.429,21,21,.429,49,0,,0,.429,49,9,.750,12,4,4,NBA,139,Kurt Thomas,9,17,1110,PF,51,False,2003-04,7,NYK,10,46
33,0,0,1,,0,0,,0,0,,0,,0,1,.500,2,1,0,NBA,6,Kurt Thomas,0,2,1110,C,1,False,2005-06,0,PHO,0,1
34,12,9,43,.523,34,34,.523,65,0,,0,.523,65,15,.882,17,11,5,NBA,212,Kurt Thomas,11,25,1110,C,83,False,2006-07,6,PHO,9,54
35,6,6,58,.457,32,32,.457,70,0,,0,.457,70,5,.714,7,17,8,NBA,268,Kurt Thomas,26,46,1110,PF,69,False,2007-08,2,SAS,13,84
36,2,2,19,.455,5,5,.455,11,0,,0,.455,11,3,.750,4,5,0,NBA,80,Kurt Thomas,4,13,1110,PF,13,False,2008-09,1,SAS,4,23
37,11,4,43,.486,17,17,.486,35,0,,0,.486,35,4,.800,5,7,7,NBA,199,Kurt Thomas,12,26,1110,C,38,False,2009-10,3,MIL,8,55
38,3,3,10,.556,10,10,.625,16,0,.000,2,.556,18,0,,0,7,0,NBA,74,Kurt Thomas,9,12,1110,PF,20,False,2010-11,1,CHI,3,19
25,11,5,70,.535,54,54,.535,101,0,,0,.535,101,19,.655,29,12,12,NBA,389,Kenny Thomas,42,42,1111,PF,127,False,2002-03,8,PHI,19,112
27,12,2,27,.511,23,23,.511,45,0,,0,.511,45,14,.700,20,5,5,NBA,153,Kenny Thomas,17,22,1111,PF,60,False,2004-05,4,SAC,8,44
28,8,0,15,.542,13,13,.542,24,0,,0,.542,24,9,.692,13,6,6,NBA,148,Kenny Thomas,12,22,1111,PF,35,False,2005-06,5,SAC,9,27
24,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,1,John Thomas,0,0,1112,C,0,False,1999-00,0,TOR,0,0
30,2,1,6,.500,3,3,.500,6,0,,0,.500,6,1,.500,2,8,0,NBA,56,John Thomas,4,15,1112,C,7,False,2005-06,3,NJN,5,10
22,55,6,12,.482,39,37,.481,77,2,.333,6,.470,83,27,.771,35,5,,NBA,198,Isiah Thomas,7,22,1117,PG,107,False,1983-84,13,DET,23,19
23,101,4,36,.518,83,77,.510,151,6,.400,15,.500,166,47,.758,62,9,9,NBA,355,Isiah Thomas,11,39,1117,PG,219,False,1984-85,19,DET,30,47
24,48,3,14,.451,41,41,.477,86,0,.000,5,.451,91,24,.667,36,4,4,NBA,163,Isiah Thomas,8,17,1117,PG,106,False,1985-86,9,DET,17,22
25,130,4,46,.468,134,124,.470,264,10,.303,33,.451,297,83,.755,110,15,15,NBA,562,Isiah Thomas,21,51,1117,PG,361,False,1986-87,39,DET,42,67
26,201,8,81,.452,183,170,.453,375,13,.295,44,.437,419,125,.828,151,23,23,NBA,911,Isiah Thomas,26,71,1117,PG,504,False,1987-88,66,DET,85,107
27,141,4,49,.427,115,107,.430,249,8,.267,30,.412,279,71,.740,96,17,17,NBA,633,Isiah Thomas,24,39,1117,PG,309,True,1988-89,27,DET,43,73
28,163,7,88,.513,148,116,.460,252,32,.471,68,.463,320,81,.794,102,20,20,NBA,758,Isiah Thomas,21,65,1117,PG,409,True,1989-90,43,DET,72,109
29,111,2,41,.423,60,54,.425,127,6,.273,22,.403,149,50,.725,69,13,11,NBA,436,Isiah Thomas,13,41,1117,PG,176,False,1990-91,13,DET,41,54
30,37,0,23,.369,22,18,.333,54,4,.364,11,.338,65,22,.786,28,5,5,NBA,200,Isiah Thomas,3,18,1117,PG,70,False,1991-92,5,DET,16,26
25,0,0,0,1.000,1,1,1.000,1,0,,0,1.000,1,0,,0,3,0,NBA,5,Irving Thomas,0,0,1118,PF,2,False,1990-91,0,LAL,0,0
26,2,7,24,.655,19,19,.655,29,0,,0,.655,29,10,.455,22,8,0,NBA,126,Etan Thomas,12,23,1119,C,48,False,2004-05,0,WAS,9,36
27,0,2,4,.400,2,2,.400,5,0,,0,.400,5,2,.500,4,3,0,NBA,18,Etan Thomas,2,3,1119,C,6,False,2005-06,2,WAS,0,6
28,1,3,20,.412,7,7,.412,17,0,,0,.412,17,6,.667,9,4,4,NBA,84,Etan Thomas,2,9,1119,C,20,False,2006-07,2,WAS,6,22
31,0,0,3,.833,5,5,.833,6,0,,0,.833,6,2,1.000,2,2,0,NBA,17,Etan Thomas,1,1,1119,C,12,False,2009-10,0,OKC,1,4
32,0,0,0,.000,0,0,.000,2,0,,0,.000,2,0,,0,1,0,NBA,7,Etan Thomas,1,1,1119,C,0,False,2010-11,0,ATL,0,1
28,0,0,0,.000,0,0,.000,1,0,,0,.000,1,2,.667,3,1,0,NBA,11,Carl Thomas,1,2,1121,SG,2,False,1997-98,0,CLE,0,1
29,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,2,Billy Thomas,0,0,1122,SF,0,False,2004-05,0,NJN,0,0
30,0,0,1,.000,0,0,.000,3,0,.000,4,.000,7,2,.500,4,3,0,NBA,14,Billy Thomas,0,3,1122,SG,2,False,2005-06,0,WAS,0,1
32,1,0,1,.750,1,0,,0,1,.500,2,.500,2,0,,0,3,0,NBA,8,Billy Thomas,0,0,1122,SF,3,False,2007-08,1,CLE,0,1
24,2,0,2,.250,1,1,.500,2,0,.000,2,.250,4,2,.500,4,5,0,NBA,22,David Thirdkill,0,4,1124,SF,4,False,1984-85,0,SAS,4,2
25,3,0,7,.333,6,6,.353,17,0,.000,1,.333,18,5,.455,11,13,0,NBA,47,David Thirdkill,1,5,1124,PF,17,True,1985-86,2,BOS,3,8
21,3,,,,6,,,,,,,.857,7,2,.333,6,2,,NBA,28,Bill Thieben,,5,1126,PF,14,False,1956-57,,FTW,,6
23,38,0,14,.456,40,38,.469,81,2,.222,9,.444,90,37,.860,43,6,,NBA,232,Reggie Theus,7,22,1128,SG,119,False,1980-81,9,CHI,15,21
26,16,0,7,.395,17,17,.425,40,0,.000,3,.395,43,9,.900,10,3,,NBA,81,Reggie Theus,4,9,1128,PG,43,False,1983-84,5,KCK,9,11
28,19,2,5,.391,18,18,.400,45,0,.000,1,.391,46,9,.750,12,3,3,NBA,102,Reggie Theus,3,9,1128,SG,45,False,1985-86,3,SAC,14,8
31,24,0,4,.368,14,14,.389,36,0,.000,2,.368,38,9,.750,12,5,5,NBA,127,Reggie Theus,3,18,1128,SG,37,False,1988-89,1,ATL,10,7
24,3,,,.261,6,6,.261,23,,,,.261,23,1,.250,4,6,,NBA,43,Tom Thacker,,4,1130,PG,13,False,1963-64,,CIN,,13
25,3,,,.385,5,5,.385,13,,,,.385,13,3,.750,4,4,,NBA,47,Tom Thacker,,8,1130,PG,13,False,1964-65,,CIN,,12
26,5,,,.318,7,7,.318,22,,,,.318,22,3,.750,4,4,,NBA,46,Tom Thacker,,11,1130,PG,17,False,1965-66,,CIN,,9
28,8,,,.292,7,7,.292,24,,,,.292,24,2,.286,7,17,,NBA,81,Tom Thacker,,23,1130,SG,16,True,1967-68,,BOS,,17
29,69,,,.308,36,36,.321,112,0,.000,5,.308,117,28,.596,47,16,,ABA,391,Tom Thacker,,53,1130,PG,100,False,1968-69,,INA,33,77
30,36,,,.355,12,9,.333,27,3,.273,11,.316,38,6,.545,11,14,,ABA,187,Tom Thacker,,37,1130,PG,33,True,1969-70,,INA,20,48
23,2,,2,.222,2,2,.286,7,0,.000,2,.222,9,1,1.000,1,4,,ABA,36,Claude Terry,1,5,1131,SG,5,False,1972-73,,DNR,4,3
25,13,1,8,.405,23,22,.458,48,1,.100,10,.397,58,3,.600,5,12,,ABA,135,Claude Terry,5,18,1131,SF,50,False,1974-75,1,DNA,4,13
26,17,1,17,.360,18,18,.419,43,0,.000,7,.360,50,13,.765,17,12,,ABA,159,Claude Terry,4,15,1131,SG,49,False,1975-76,7,DNA,15,21
25,0,0,5,.500,1,1,.500,2,0,,0,.500,2,0,,0,4,0,NBA,26,Hasheem Thabeet,1,7,1132,C,2,False,2012-13,1,OKC,2,6
26,0,0,0,,0,0,,0,0,,0,,0,0,,0,2,0,NBA,7,Hasheem Thabeet,0,4,1132,C,0,False,2013-14,0,OKC,0,0
22,1,,,.800,4,4,.800,5,,,,.800,5,0,,0,5,,NBA,18,Chuck Terry,,2,1133,SF,8,False,1972-73,,MIL,,3
23,7,0,14,.458,11,11,.458,24,0,,0,.458,24,4,.667,6,7,,ABA,112,Chuck Terry,10,9,1133,SF,26,False,1973-74,0,SAA,3,24
24,2,1,17,.480,12,12,.480,25,0,,0,.480,25,3,.750,4,5,,ABA,123,Chuck Terry,2,14,1133,SF,27,False,1974-75,3,SAA,1,19
25,1,0,1,.000,0,0,.000,5,0,.000,2,.000,7,0,,0,4,,ABA,23,Chuck Terry,1,7,1133,SF,0,True,1975-76,0,NYA,5,2
25,0,0,1,,0,0,,0,0,,0,,0,0,,0,3,,NBA,5,Carlos Terry,0,0,1134,SG,0,False,1981-82,0,WSB,0,1
24,0,0,2,,0,,,,,,,.000,4,0,,0,1,,NBA,6,Ira Terrell,0,0,1135,SF,0,False,1978-79,0,POR,0,2
26,13,1,7,.460,57,57,.467,122,0,.000,2,.460,124,30,.789,38,10,0,NBA,233,Terry Teagle,13,27,1138,SG,144,False,1986-87,8,GSW,14,20
28,10,3,22,.496,70,70,.504,139,0,.000,2,.496,141,18,.818,22,8,0,NBA,240,Terry Teagle,15,27,1138,SF,158,False,1988-89,8,GSW,13,37
30,11,4,20,.376,47,47,.376,125,0,,0,.376,125,25,.781,32,18,1,NBA,274,Terry Teagle,8,31,1138,SG,119,False,1990-91,8,LAL,16,28
31,8,2,10,.491,27,27,.491,55,0,,0,.491,55,16,.800,20,4,2,NBA,126,Terry Teagle,3,18,1138,SG,70,False,1991-92,5,LAL,8,13
32,0,0,0,.400,2,2,.400,5,0,,0,.400,5,0,.000,2,5,0,NBA,12,Terry Teagle,0,1,1138,SG,4,False,1992-93,0,HOU,3,0
22,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,2,Tyshawn Taylor,0,0,1140,PG,0,False,2012-13,0,BRK,0,0
22,0,,,.000,0,0,.000,4,0,,0,.000,4,0,.000,1,2,,ABA,5,Ronald Taylor,,,1141,C,0,False,1969-70,,NYA,,2
23,13,,8,.500,15,14,.483,29,1,.500,2,.484,31,22,.759,29,6,,ABA,128,Oliver Taylor,7,18,1142,SG,53,False,1970-71,,NYA,10,15
24,47,,,.439,79,79,.441,179,0,.000,1,.439,180,53,.736,72,19,,ABA,702,Oliver Taylor,,60,1142,SG,211,False,1971-72,,NYA,68,100
25,12,,15,.404,20,18,.391,46,2,.333,6,.385,52,7,.500,14,4,,ABA,139,Oliver Taylor,15,12,1142,SG,49,False,1972-73,,SDA,17,30
26,1,0,0,.571,4,4,.571,7,0,,0,.571,7,1,1.000,1,2,,ABA,25,Oliver Taylor,3,2,1142,SG,9,False,1973-74,2,CAR,2,3
27,5,1,11,.474,18,18,.474,38,0,,0,.474,38,13,.765,17,5,0,NBA,115,Maurice Taylor,5,20,1144,PF,49,False,2003-04,0,HOU,7,16
23,19,,,.455,5,5,.455,11,0,,0,.455,11,0,,0,7,,ABA,129,Fatty Taylor,,19,1152,PG,10,False,1969-70,,WSA,6,22
24,27,,19,.425,17,17,.447,38,0,.000,2,.425,40,19,.679,28,12,,ABA,214,Fatty Taylor,18,37,1152,PG,53,False,1970-71,,VIR,18,37
25,45,,,.448,47,46,.447,103,1,.333,3,.443,106,20,.667,30,11,,ABA,382,Fatty Taylor,,41,1152,PG,115,False,1971-72,,VIR,39,57
26,14,,17,.355,13,12,.333,36,1,.500,2,.342,38,14,.933,15,5,,ABA,169,Fatty Taylor,4,19,1152,PG,41,False,1972-73,,VIR,18,21
27,25,3,13,.306,16,15,.313,48,1,.167,6,.296,54,6,.545,11,5,,ABA,167,Fatty Taylor,12,11,1152,PG,39,False,1973-74,8,VIR,17,25
28,37,2,22,.453,29,29,.460,63,0,.000,1,.453,64,15,.789,19,13,,ABA,275,Fatty Taylor,16,36,1152,PG,73,False,1974-75,27,DNA,15,38
30,0,0,0,,0,0,,0,,,,,0,0,,0,1,,NBA,1,Fatty Taylor,0,0,1152,PG,0,False,1976-77,0,DEN,,0
23,1,0,0,.000,0,0,,0,0,.000,1,.000,1,0,,0,1,0,NBA,3,Donell Taylor,0,0,1153,SG,0,False,2005-06,1,WAS,0,0
24,4,0,3,.167,1,1,.167,6,0,,0,.167,6,1,1.000,1,2,0,NBA,17,Donell Taylor,0,2,1153,SG,3,False,2006-07,0,WAS,2,3
21,11,,13,.483,28,28,.491,57,0,.000,1,.483,58,12,.800,15,5,,ABA,166,Brian Taylor,3,14,1154,PG,68,False,1972-73,,NYA,10,16
22,62,4,29,.524,86,84,.515,163,2,.667,3,.518,166,23,.767,30,14,,ABA,507,Brian Taylor,32,45,1154,PG,197,True,1973-74,33,NYA,32,61
23,14,1,8,.375,13,12,.364,33,1,.333,3,.361,36,4,1.000,4,5,,ABA,186,Brian Taylor,4,21,1154,PG,31,False,1974-75,7,NYA,8,12
24,46,3,19,.401,81,72,.393,183,9,.300,30,.380,213,34,.739,46,13,,ABA,475,Brian Taylor,15,37,1154,PG,205,True,1975-76,26,NYA,31,34
23,27,9,38,.500,67,67,.500,134,,,,.500,134,16,.667,24,11,,NBA,356,Earl Tatum,16,34,1156,SG,150,False,1976-77,15,LAL,,54
27,36,,,.497,70,68,.496,137,2,.333,6,.490,143,45,.865,52,7,,ABA,313,Levern Tart,,,1157,SG,187,False,1969-70,,NYA,,30
28,33,,12,.379,32,30,.400,75,2,.167,12,.368,87,14,.700,20,4,,ABA,101,Levern Tart,11,12,1157,SG,80,False,1970-71,,TEX,8,23
22,1,7,24,.500,24,24,.500,48,0,,0,.500,48,5,.714,7,4,1,NBA,114,Roy Tarpley,18,18,1158,PF,53,False,1986-87,1,DAL,7,42
23,30,26,131,.519,125,125,.525,238,0,.000,3,.519,241,54,.740,73,17,0,NBA,563,Roy Tarpley,88,69,1158,PF,304,False,1987-88,21,DAL,32,219
25,1,10,37,.478,22,22,.489,45,0,.000,1,.478,46,6,.500,12,3,3,NBA,129,Roy Tarpley,9,12,1158,PF,50,False,1989-90,7,DAL,9,46
22,4,,,,11,,,,,,,.333,33,8,.727,11,3,,BAA,,Sid Tanenbaum,,8,1160,,30,False,1947-48,,NYK,,
23,10,,,,6,,,,,,,.207,29,5,1.000,5,3,,BAA,,Sid Tanenbaum,,5,1160,,17,False,1948-49,,BLB,,
24,1,3,0,.400,2,2,.400,5,0,,0,.400,5,2,1.000,2,8,0,NBA,31,Zan Tabak,1,5,1163,C,6,True,1994-95,1,HOU,2,1
29,0,2,12,.500,4,4,.500,8,0,,0,.500,8,4,1.000,4,10,0,NBA,47,Zan Tabak,4,10,1163,C,12,False,1999-00,0,IND,1,16
30,0,0,0,.000,0,0,.000,4,0,,0,.000,4,1,.500,2,2,2,NBA,10,Zan Tabak,3,2,1163,C,1,False,2000-01,0,IND,0,3
25,1,2,3,.444,4,4,.444,9,0,,0,.444,9,0,,0,4,0,NBA,54,Ekpe Udoh,3,4,1165,C,8,False,2012-13,2,MIL,0,6
27,0,0,3,.333,1,1,.333,3,0,,0,.333,3,0,,0,4,0,NBA,12,Ekpe Udoh,0,3,1165,PF,2,False,2014-15,0,LAC,0,3
30,0,2,2,1.000,1,1,1.000,1,0,,0,1.000,1,0,.000,4,6,0,NBA,21,Ekpe Udoh,1,2,1165,C,2,False,2017-18,0,UTA,1,3
26,5,0,2,.417,5,5,.417,12,0,,0,.417,12,0,,0,3,0,NBA,24,Kelvin Upshaw,0,4,1166,SG,10,False,1988-89,1,BOS,1,2
22,5,,,.526,30,30,.526,57,,,,.526,57,15,.789,19,4,,NBA,165,Wes Unseld,,14,1169,C,75,False,1968-69,,BAL,,74
23,24,,,.414,29,29,.414,70,,,,.414,70,15,.789,19,7,,NBA,289,Wes Unseld,,25,1169,C,73,False,1969-70,,BAL,,165
24,69,,,.462,96,96,.462,208,,,,.462,208,46,.568,81,18,,NBA,759,Wes Unseld,,60,1169,C,238,False,1970-71,,BAL,,339
25,25,,,.492,32,32,.492,65,,,,.492,65,10,.526,19,6,,NBA,266,Wes Unseld,,22,1169,C,74,False,1971-72,,BAL,,75
26,17,,,.417,20,20,.417,48,,,,.417,48,9,.474,19,5,,NBA,201,Wes Unseld,,12,1169,C,49,False,1972-73,,BAL,,76
27,27,1,63,.492,31,31,.492,63,,,,.492,63,9,.600,15,7,,NBA,297,Wes Unseld,22,15,1169,C,71,False,1973-74,4,CAP,,85
28,64,20,211,.546,71,71,.546,130,,,,.546,130,40,.656,61,17,,NBA,734,Wes Unseld,65,39,1169,C,182,False,1974-75,15,WSB,,276
29,28,4,59,.462,18,18,.462,39,,,,.462,39,13,.542,24,7,,NBA,310,Wes Unseld,26,19,1169,C,49,False,1975-76,6,WSB,,85
30,44,6,81,.556,30,30,.556,54,,,,.556,54,7,.583,12,9,,NBA,368,Wes Unseld,24,32,1169,C,67,False,1976-77,8,WSB,,105
31,79,7,144,.530,71,71,.530,134,,,,.530,134,27,.587,46,18,,NBA,677,Wes Unseld,72,62,1169,C,169,True,1977-78,17,WSB,36,216
