age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,ring,season,team_id
21,16.6,1,.517,.667,.630,0,.412,.857,.000,0,.370,.478,.500,.000,.800,.538,6,NBA,181,Andrea Bargnani,.022,.059,.174,.065,.109,.283,4235,PF,False,2006-07,TOR
22,17.9,2,.391,.778,.590,0,.250,.750,.000,0,.410,.333,.500,.000,.333,.385,5,NBA,104,Andrea Bargnani,.077,.063,.154,.026,.077,.333,4235,PF,False,2007-08,TOR
22,12.3,0,.320,.375,.714,0,.400,.500,.333,1,.286,.343,.400,.500,.000,.143,12,NBA,116,Leandro Barbosa,.000,.300,.429,.057,.029,.200,4233,PG,False,2004-05,PHO
23,11.9,1,.507,.395,.685,0,.391,.815,.250,1,.315,.470,.611,.278,.444,.333,20,NBA,632,Leandro Barbosa,.005,.174,.411,.082,.082,.110,4233,SG,False,2005-06,PHO
24,13.7,0,.465,.348,.627,0,.305,.722,.188,0,.373,.405,.615,.231,.167,.409,11,NBA,349,Leandro Barbosa,.000,.271,.329,.082,.076,.139,4233,SG,False,2006-07,PHO
25,12.3,0,.405,.200,.673,0,.222,.750,.000,0,.327,.345,.368,.429,.800,.167,5,NBA,143,Leandro Barbosa,.000,.500,.345,.127,.091,.109,4233,SG,False,2007-08,PHO
27,13.5,0,.456,.129,.660,0,.343,.750,.400,0,.340,.417,.514,.222,.000,.550,16,NBA,250,Leandro Barbosa,.000,.286,.340,.087,.039,.194,4233,PG,False,2009-10,PHO
29,13.3,0,.453,.375,.726,0,.150,1.000,.000,0,.274,.370,.571,.500,.333,.286,11,NBA,223,Leandro Barbosa,.000,.400,.288,.164,.082,.192,4233,SG,False,2011-12,IND
32,10.9,0,.477,.613,.739,0,.348,1.000,.500,0,.261,.443,.526,.357,.400,.500,21,NBA,229,Leandro Barbosa,.000,.261,.432,.159,.057,.091,4233,SG,True,2014-15,GSW
33,12.2,0,.667,.575,.682,0,.393,.818,.636,0,.318,.580,.657,.600,.571,.875,23,NBA,254,Leandro Barbosa,.000,.393,.398,.114,.080,.091,4233,SG,False,2015-16,GSW
22,14.8,0,.455,.400,.688,0,.400,1.000,1.000,0,.313,.438,.250,.500,1.000,.333,4,NBA,60,Marcus Banks,.000,.200,.250,.125,.125,.188,4228,PG,False,2003-04,BOS
23,14.2,0,.435,.300,.793,0,.500,.000,.000,0,.207,.448,.375,.500,.000,.500,7,NBA,106,Marcus Banks,.000,.167,.276,.069,.034,.414,4228,PG,False,2004-05,BOS
25,21.5,0,.000,,.500,0,.000,,,0,.500,.000,,,,.000,2,NBA,7,Marcus Banks,.000,.000,.000,.000,.000,.500,4228,PG,False,2006-07,PHO
24,7.2,1,.400,.500,.833,0,.000,,.000,0,.167,.333,.500,,,.000,8,NBA,20,Renaldo Balkman,.167,1.000,.667,.000,.000,.167,4223,PF,False,2008-09,DEN
30,7.4,2,.491,.357,.983,0,1.000,1.000,1.000,0,.017,.500,.667,.478,.222,.429,5,NBA,144,Vin Baker,.034,1.000,.310,.397,.155,.121,4222,C,False,2001-02,SEA
32,3.9,2,.571,.375,1.000,0,,,,0,.000,.571,.778,.333,,.000,4,NBA,57,Vin Baker,.143,,.643,.214,.000,.143,4222,PF,False,2003-04,NYK
23,13.9,2,.455,.800,.611,0,.429,.667,.500,0,.389,.444,.833,.000,.000,.000,7,NBA,81,Jae Crowder,.111,.571,.333,.056,.056,.167,4200,SF,False,2013-14,DAL
24,11.5,1,.632,.583,.655,0,.300,1.000,.000,0,.345,.517,.750,.500,,.333,4,NBA,100,Jae Crowder,.034,.100,.414,.138,.000,.103,4200,SF,False,2014-15,BOS
25,17.3,2,.323,.600,.431,0,.244,.900,.364,0,.569,.278,.600,.167,.000,.000,6,NBA,197,Jae Crowder,.028,.268,.208,.083,.042,.097,4200,SF,False,2015-16,BOS
26,14.7,3,.500,.839,.560,0,.352,.935,.250,0,.440,.435,.662,.455,.182,.200,18,NBA,596,Jae Crowder,.020,.227,.340,.055,.055,.100,4200,SF,False,2016-17,BOS
27,18.7,1,.310,.615,.389,0,.333,.955,.294,1,.611,.324,.357,.200,.375,.300,11,NBA,323,Jae Crowder,.009,.258,.130,.093,.074,.093,4200,SF,False,2017-18,UTA
22,11.8,1,.643,.667,.933,0,.000,,,0,.067,.600,.800,1.000,.500,.500,5,NBA,42,Dante Cunningham,.067,.000,.333,.067,.133,.400,4201,PF,False,2009-10,POR
24,9.3,1,.364,.500,1.000,0,,,,0,.000,.364,.750,.500,.000,.000,7,NBA,49,Dante Cunningham,.091,,.364,.182,.182,.273,4201,PF,False,2011-12,MEM
27,10.0,2,.818,.667,1.000,0,,,,0,.000,.818,1.000,,1.000,.500,4,NBA,75,Dante Cunningham,.182,,.455,.000,.182,.364,4201,PF,False,2014-15,NOP
24,17.2,0,.364,.500,.478,0,.250,.667,.333,0,.522,.304,.000,.500,1.000,.000,5,NBA,59,Jordan Crawford,.000,.250,.087,.261,.043,.087,4199,SG,False,2012-13,BOS
25,10.8,1,.385,.200,.788,0,.286,.500,1.000,0,.212,.364,.625,.364,.000,.500,6,NBA,57,Jordan Crawford,.030,.143,.242,.333,.152,.061,4199,SG,False,2013-14,GSW
29,20.2,0,1.000,.000,.385,0,.375,.333,.000,0,.615,.615,1.000,1.000,1.000,1.000,2,NBA,15,Jordan Crawford,.000,.125,.077,.077,.154,.077,4199,SG,False,2017-18,NOP
29,15.8,0,.365,.316,.675,0,.360,.833,.333,0,.325,.364,.433,.636,.278,.289,11,NBA,351,Jamal Crawford,.006,.360,.195,.071,.117,.292,4198,SG,False,2009-10,ATL
30,18.1,0,.421,.350,.613,0,.350,.667,.500,0,.387,.394,.533,.389,.357,.417,12,NBA,358,Jamal Crawford,.000,.233,.097,.116,.090,.310,4198,SG,False,2010-11,ATL
32,16.6,0,.450,.556,.645,0,.273,.667,.444,1,.355,.387,.500,.429,.273,.571,6,NBA,161,Jamal Crawford,.000,.409,.129,.113,.177,.226,4198,SG,False,2012-13,LAC
33,17.9,1,.446,.366,.538,1,.342,.667,.273,2,.462,.398,.636,.308,.267,.517,13,NBA,313,Jamal Crawford,.006,.139,.129,.152,.088,.170,4198,SG,False,2013-14,LAC
34,17.5,0,.438,.286,.602,0,.243,.611,.417,1,.398,.360,.571,.529,.357,.361,14,NBA,379,Jamal Crawford,.005,.162,.075,.183,.151,.194,4198,SG,False,2014-15,LAC
35,15.3,0,.427,.229,.796,0,.190,1.000,.000,0,.204,.379,.700,.231,.441,.400,6,NBA,199,Jamal Crawford,.000,.143,.097,.126,.330,.243,4198,SG,False,2015-16,LAC
36,16.3,0,.500,.207,.699,0,.240,.667,.250,2,.301,.422,.778,.500,.467,.389,7,NBA,196,Jamal Crawford,.000,.160,.108,.193,.181,.217,4198,SG,False,2016-17,LAC
37,16.4,0,.467,.429,.638,0,.412,1.000,.800,0,.362,.447,.571,.400,.667,.333,5,NBA,123,Jamal Crawford,.000,.294,.149,.106,.128,.255,4198,SG,False,2017-18,MIN
22,10.0,1,.667,1.000,.600,0,1.000,1.000,1.000,0,.400,.800,.667,,,,2,NBA,39,Allen Crabbe,.200,.500,.600,.000,.000,.000,4196,SG,False,2014-15,POR
23,18.6,1,.605,.696,.521,0,.429,1.000,.375,1,.479,.521,.667,.500,.667,.538,11,NBA,302,Allen Crabbe,.014,.229,.123,.055,.164,.178,4196,SG,False,2015-16,POR
24,19.3,0,.545,.833,.458,0,.231,1.000,.500,0,.542,.375,.333,,.667,.600,4,NBA,92,Allen Crabbe,.000,.308,.125,.000,.125,.208,4196,SG,False,2016-17,POR
27,16.2,0,.343,.750,.422,0,.313,.867,.625,0,.578,.325,.478,.000,.000,.333,10,NBA,281,Robert Covington,.012,.167,.277,.072,.024,.036,4195,SF,False,2017-18,PHI
24,16.1,0,.639,.478,.537,0,.226,.571,.167,1,.463,.448,.769,.375,.800,.600,17,NBA,175,Quinn Cook,.000,.387,.194,.119,.075,.149,4190,PG,True,2017-18,GSW
23,13.1,0,.411,.183,.798,0,.297,.818,.500,0,.202,.388,.511,.281,.421,.400,13,NBA,507,Mike Conley,.000,.054,.246,.175,.104,.273,4188,PG,False,2010-11,MEM
24,13.4,0,.389,.190,.711,0,.500,.636,.286,0,.289,.421,.409,.286,.333,.467,7,NBA,277,Mike Conley,.000,.318,.289,.184,.039,.197,4188,PG,False,2011-12,MEM
25,12.4,0,.428,.262,.704,0,.281,.889,.308,1,.296,.384,.507,.385,.333,.333,15,NBA,575,Mike Conley,.000,.203,.329,.181,.069,.125,4188,PG,False,2012-13,MEM
26,11.4,0,.547,.268,.735,0,.111,.000,.000,0,.265,.431,.647,.435,.556,.400,7,NBA,267,Mike Conley,.000,.222,.333,.225,.088,.098,4188,PG,False,2013-14,MEM
27,14.4,0,.492,.226,.656,0,.303,.500,.000,0,.344,.427,.560,.222,.556,.455,8,NBA,243,Mike Conley,.000,.030,.260,.094,.188,.115,4188,PG,False,2014-15,MEM
29,14.1,0,.508,.182,.631,0,.447,.412,.667,1,.369,.485,.621,.500,.412,.286,6,NBA,224,Mike Conley,.000,.079,.282,.117,.165,.068,4188,PG,False,2016-17,MEM
23,19.4,0,.500,1.000,.400,0,.667,.500,,0,.600,.600,1.000,,,.000,6,NBA,8,Pat Connaughton,.000,.000,.200,.000,.000,.200,4189,SG,False,2015-16,POR
24,19.6,0,.667,1.000,.333,0,.000,,.000,0,.667,.222,1.000,.000,1.000,,3,NBA,24,Pat Connaughton,.000,.167,.111,.111,.111,.000,4189,SG,False,2016-17,POR
25,18.5,1,.800,.750,.333,0,.200,1.000,.000,1,.667,.400,.800,,,,4,NBA,59,Pat Connaughton,.067,.100,.333,.000,.000,.000,4189,SG,False,2017-18,POR
23,11.9,0,.350,.214,.870,0,.667,.250,.500,0,.130,.391,.333,.333,.333,.385,5,NBA,146,Darren Collison,.000,.333,.196,.261,.130,.283,4187,PG,False,2010-11,IND
24,11.8,2,.542,.156,.843,0,.364,1.000,.400,0,.157,.514,.652,.667,.500,.357,11,NBA,205,Darren Collison,.029,.455,.329,.086,.229,.200,4187,PG,False,2011-12,IND
26,11.7,3,.436,.412,.867,0,.083,1.000,.143,0,.133,.389,.552,.182,.438,.409,13,NBA,249,Darren Collison,.033,.583,.322,.122,.178,.244,4187,PG,False,2013-14,LAC
30,14.4,0,.511,.304,.662,0,.348,.750,.667,1,.338,.456,.737,.500,.000,.357,7,NBA,214,Darren Collison,.000,.261,.279,.118,.059,.206,4187,PG,False,2017-18,IND
20,14.2,1,.500,.250,.533,0,.214,1.000,.000,0,.467,.367,.833,.333,.333,.000,4,NBA,70,Zach Collins,.033,.429,.200,.200,.100,.033,4185,C,False,2017-18,POR
25,14.9,0,.338,.346,.626,0,.239,.636,.111,0,.374,.301,.565,.200,.200,.357,19,NBA,286,Jordan Clarkson,.000,.196,.187,.163,.163,.114,4181,SG,False,2017-18,CLE
24,27.6,0,.500,.000,.400,0,.333,1.000,,1,.600,.400,,,,.500,2,NBA,21,Semaj Christon,.000,.000,.000,.000,.000,.400,4178,PG,False,2016-17,OKC
24,13.3,0,.571,.550,.660,0,.333,.667,.000,0,.340,.491,.643,.500,.400,.750,16,NBA,154,Ian Clark,.000,.111,.264,.226,.094,.075,4180,SG,False,2015-16,GSW
25,15.3,0,.628,.704,.544,0,.361,.846,.385,0,.456,.506,.706,.714,.600,.286,16,NBA,219,Ian Clark,.000,.361,.215,.177,.063,.089,4180,SG,True,2016-17,GSW
26,16.3,0,.474,.444,.576,0,.357,.900,.333,0,.424,.424,1.000,.563,.200,.286,9,NBA,190,Ian Clark,.000,.321,.076,.242,.152,.106,4180,SG,False,2017-18,NOP
24,3.0,2,.550,.591,.952,0,.000,,.000,0,.048,.524,.583,.333,.000,,7,NBA,205,Josh Childress,.048,.500,.857,.071,.024,.000,4175,SF,False,2007-08,ATL
23,16.2,0,.318,.286,.759,0,.143,1.000,.000,0,.241,.276,.500,.500,.200,.273,5,NBA,115,Wilson Chandler,.000,.429,.138,.069,.172,.379,4174,SF,False,2010-11,DEN
25,14.4,1,.383,.611,.618,0,.310,1.000,.455,0,.382,.355,.357,.412,.400,.333,6,NBA,205,Wilson Chandler,.013,.379,.184,.224,.132,.079,4174,PF,False,2012-13,DEN
22,2.7,5,.475,.474,1.000,0,,,,0,.000,.475,.607,.200,.000,.000,6,NBA,172,Tyson Chandler,.125,,.700,.250,.025,.025,4173,C,False,2004-05,CHI
23,3.5,1,.667,.250,1.000,0,,,,0,.000,.667,.750,1.000,.000,,6,NBA,104,Tyson Chandler,.167,,.667,.167,.167,.000,4173,C,False,2005-06,CHI
25,1.0,29,.632,.698,1.000,0,,,,0,.000,.632,.672,.333,.000,,12,NBA,412,Tyson Chandler,.441,,.897,.088,.015,.000,4173,C,False,2007-08,NOH
26,1.1,5,.500,1.000,1.000,0,,,,0,.000,.500,.600,.000,,,4,NBA,94,Tyson Chandler,.417,,.833,.167,.000,.000,4173,C,False,2008-09,NOH
27,3.1,3,.545,.833,1.000,0,,,,0,.000,.545,.750,.000,,.000,4,NBA,60,Tyson Chandler,.273,,.727,.182,.000,.091,4173,C,False,2009-10,CHA
28,2.7,27,.582,.754,1.000,0,,,,0,.000,.582,.662,.400,.000,.000,21,NBA,680,Tyson Chandler,.296,,.786,.153,.010,.051,4173,C,True,2010-11,DAL
29,2.0,5,.440,.636,1.000,0,,,,0,.000,.440,.524,.000,,,5,NBA,167,Tyson Chandler,.240,,.840,.160,.000,.000,4173,C,False,2011-12,NYK
30,1.7,19,.538,.786,1.000,0,,,,0,.000,.538,.540,.000,,1.000,12,NBA,350,Tyson Chandler,.385,,.962,.019,.000,.019,4173,C,False,2012-13,NYK
32,1.0,14,.655,.526,1.000,0,,,,0,.000,.655,.679,,.000,,5,NBA,160,Tyson Chandler,.517,,.966,.000,.034,.000,4173,C,False,2014-15,DAL
22,15.8,1,.483,.143,.580,0,.286,.500,.000,0,.420,.400,.769,.000,.000,.364,7,NBA,231,Mario Chalmers,.020,.048,.260,.080,.020,.220,4172,PG,False,2008-09,MIA
23,18.6,0,.550,.364,.500,0,.350,1.000,.250,1,.500,.450,.429,.750,.667,.500,5,NBA,131,Mario Chalmers,.000,.200,.175,.100,.075,.150,4172,PG,False,2009-10,MIA
24,19.6,0,.550,.364,.323,0,.381,.938,.421,1,.677,.435,.846,.538,.125,.500,21,NBA,511,Mario Chalmers,.000,.452,.105,.105,.065,.048,4172,PG,False,2010-11,MIA
25,14.8,2,.509,.254,.558,0,.359,.939,.294,0,.442,.442,.580,.455,.421,.500,23,NBA,819,Mario Chalmers,.014,.370,.240,.159,.091,.067,4172,PG,True,2011-12,MIA
26,13.4,0,.452,.231,.628,0,.353,.875,.545,0,.372,.415,.490,.438,.368,.462,23,NBA,650,Mario Chalmers,.000,.324,.279,.175,.104,.071,4172,PG,True,2012-13,MIA
27,12.6,1,.471,.313,.613,0,.349,.867,.286,0,.387,.423,.658,.150,.375,.500,20,NBA,535,Mario Chalmers,.009,.326,.342,.180,.072,.018,4172,PG,False,2013-14,MIA
23,9.3,1,.452,.182,.936,0,.000,,.000,1,.064,.423,.467,.611,.273,.357,6,NBA,191,Michael Carter-Williams,.013,.200,.385,.231,.141,.179,4167,PG,False,2014-15,MIL
25,8.1,0,.429,.000,.933,0,.000,,,0,.067,.400,.600,.333,.000,.500,5,NBA,53,Michael Carter-Williams,.000,.000,.333,.400,.067,.133,4167,PG,False,2016-17,CHI
24,12.4,3,.443,.464,.782,0,.410,.680,.600,0,.218,.436,.603,.457,.314,.300,12,NBA,539,Vince Carter,.014,.164,.279,.164,.125,.214,4165,SF,False,2000-01,TOR
28,11.5,0,.377,.345,.802,0,.316,.833,.000,0,.198,.365,.313,.467,.400,.400,4,NBA,179,Vince Carter,.021,.158,.333,.156,.104,.208,4165,SF,False,2004-05,NJN
29,11.5,17,.532,.505,.762,0,.241,.857,.300,0,.238,.463,.612,.500,.643,.372,11,NBA,450,Vince Carter,.074,.172,.348,.180,.057,.176,4165,SG,False,2005-06,NJN
30,12.6,8,.398,.375,.770,0,.389,1.000,.545,0,.230,.396,.514,.321,.296,.339,12,NBA,487,Vince Carter,.034,.204,.298,.119,.115,.238,4165,SG,False,2006-07,NJN
33,14.1,4,.466,.194,.723,0,.235,.917,.300,1,.277,.402,.545,.600,.324,.429,14,NBA,480,Vince Carter,.022,.196,.239,.109,.185,.190,4165,SG,False,2009-10,ORL
35,12.5,2,.290,.111,.756,0,.300,1.000,.500,0,.244,.293,.500,.111,.600,.000,4,NBA,107,Vince Carter,.073,.400,.244,.220,.122,.171,4165,SG,False,2011-12,DAL
37,16.6,1,.432,.313,.544,0,.484,.867,.625,0,.456,.456,.455,.444,.000,.583,7,NBA,190,Vince Carter,.015,.258,.162,.132,.074,.176,4165,SG,False,2013-14,DAL
38,14.2,2,.513,.400,.582,0,.250,1.000,.400,0,.418,.403,.571,.429,.500,.400,11,NBA,196,Vince Carter,.045,.179,.313,.104,.090,.075,4165,SG,False,2014-15,MEM
39,12.4,1,.348,.500,.697,0,.700,.857,.500,0,.303,.455,.444,.125,1.000,.400,4,NBA,91,Vince Carter,.061,.200,.273,.242,.030,.152,4165,SG,False,2015-16,MEM
40,14.9,3,.545,.500,.524,0,.400,1.000,.000,0,.476,.476,.700,.286,.667,.500,6,NBA,195,Vince Carter,.095,.150,.238,.167,.071,.048,4165,SF,False,2016-17,MEM
20,1.6,11,.677,.857,1.000,0,,,,0,.000,.677,.769,.200,,,17,NBA,127,Clint Capela,.419,,.839,.161,.000,.000,4163,C,False,2014-15,HOU
21,2.9,0,.333,1.000,1.000,0,,,,0,.000,.333,.400,.250,,,5,NBA,43,Clint Capela,.000,,.556,.444,.000,.000,4163,C,False,2015-16,HOU
22,3.0,19,.568,.891,.988,0,.000,,,1,.012,.561,.652,.250,.000,.000,11,NBA,286,Clint Capela,.256,.000,.805,.146,.012,.024,4163,C,False,2016-17,HOU
23,1.6,50,.660,.832,1.000,0,,,,0,.000,.660,.768,.290,,.000,17,NBA,520,Clint Capela,.354,,.778,.215,.000,.007,4163,C,False,2017-18,HOU
25,10.9,0,.571,.375,.737,0,.200,1.000,.333,1,.263,.474,.700,.500,.000,.000,4,NBA,73,DeMarre Carroll,.000,.600,.526,.105,.053,.053,4164,SF,False,2011-12,UTA
27,15.4,1,.519,.500,.551,0,.409,1.000,.400,0,.449,.469,.667,.333,.000,.429,7,NBA,246,DeMarre Carroll,.020,.227,.306,.061,.041,.143,4164,SF,False,2013-14,ATL
28,13.0,3,.543,.719,.593,0,.403,.931,.579,0,.407,.486,.710,.385,.125,.222,16,NBA,558,DeMarre Carroll,.017,.264,.350,.147,.045,.051,4164,SF,False,2014-15,ATL
29,15.2,4,.450,.611,.503,0,.329,.923,.565,0,.497,.390,.676,.323,.222,.167,20,NBA,596,DeMarre Carroll,.025,.291,.214,.195,.057,.038,4164,SF,False,2015-16,TOR
30,17.5,1,.533,.875,.405,0,.318,1.000,.429,0,.595,.405,.429,.750,.000,.667,10,NBA,155,DeMarre Carroll,.027,.318,.189,.108,.027,.081,4164,SF,False,2016-17,TOR
22,17.2,2,.435,.700,.460,0,.444,.917,.556,0,.540,.440,.625,.167,.500,.400,4,NBA,161,Kentavious Caldwell-Pope,.040,.333,.160,.120,.080,.100,4161,SG,False,2015-16,DET
25,14.3,0,.561,.000,.826,0,.250,1.000,.333,0,.174,.507,.550,,.667,.559,6,NBA,146,Jose Calderon,.000,.250,.290,.000,.043,.493,4160,PG,False,2006-07,TOR
26,18.9,0,.414,.083,.580,0,.476,1.000,.667,1,.420,.440,.556,,.000,.389,5,NBA,120,Jose Calderon,.000,.143,.180,.000,.040,.360,4160,PG,False,2007-08,TOR
32,17.9,0,.452,.158,.646,0,.478,.636,.400,0,.354,.462,.500,.000,.625,.400,7,NBA,191,Jose Calderon,.000,.217,.123,.015,.123,.385,4160,PG,False,2013-14,DAL
35,15.7,0,.636,.286,.478,0,.333,1.000,.667,0,.522,.478,.625,,,.667,6,NBA,75,Jose Calderon,.000,.250,.348,.000,.000,.130,4160,PG,False,2016-17,ATL
36,19.5,0,.625,.400,.308,0,.222,.750,.250,0,.692,.346,.600,.000,1.000,1.000,13,NBA,104,Jose Calderon,.000,.222,.192,.038,.038,.038,4160,PG,False,2017-18,CLE
25,15.7,0,.667,.375,.462,0,.357,.800,.200,0,.538,.500,.833,.600,.000,,3,NBA,95,Isaiah Canaan,.000,.357,.231,.192,.038,.000,4162,SG,False,2016-17,CHI
33,17.9,3,.654,.941,.667,0,.385,1.000,.250,0,.333,.564,.833,,.000,.632,10,NBA,221,Michael Curry,.103,.308,.154,.000,.026,.487,4157,SG,False,2001-02,DET
34,15.5,3,.371,.769,.795,0,.333,1.000,.000,0,.205,.364,.600,.000,.667,.250,15,NBA,274,Michael Curry,.068,.111,.227,.045,.068,.455,4157,SF,False,2002-03,DET
36,22.0,0,.481,.846,.422,0,.378,1.000,.500,1,.578,.422,1.000,.000,.000,.550,12,NBA,182,Dell Curry,.000,.270,.031,.016,.063,.313,4154,SG,False,2000-01,TOR
37,18.0,0,.300,.667,.800,0,.800,1.000,,0,.200,.400,.000,,,.353,4,NBA,59,Dell Curry,.000,.000,.120,.000,.000,.680,4154,SG,False,2001-02,TOR
25,,0,,,,0,,,,0,,,,,,,1,NBA,1,Vonteego Cummings,,,,,,,4145,PG,False,2001-02,PHI
31,7.3,0,.000,,1.000,0,,,,0,.000,.000,.000,,,.000,4,NBA,19,John Crotty,.000,,.667,.000,.000,.333,4138,PG,False,2000-01,UTA
25,12.5,1,.480,.583,.714,0,.200,1.000,.000,0,.286,.400,.818,.200,.000,.400,4,NBA,129,Austin Croshere,.029,.300,.314,.143,.114,.143,4133,PF,False,2000-01,IND
26,14.4,1,.429,.500,.700,0,.333,1.000,.333,0,.300,.400,.333,,.000,.667,4,NBA,59,Austin Croshere,.100,.500,.300,.000,.100,.300,4133,PF,False,2001-02,IND
27,15.2,0,.385,.800,.684,0,.000,,.000,0,.316,.263,.500,.000,.000,.600,4,NBA,46,Austin Croshere,.000,.167,.211,.105,.105,.263,4133,PF,False,2002-03,IND
28,15.0,5,.355,.545,.564,0,.333,1.000,.125,0,.436,.345,.421,,.500,.125,13,NBA,214,Austin Croshere,.109,.333,.345,.000,.073,.145,4133,PF,False,2003-04,IND
29,13.0,0,.333,.000,.600,0,.500,1.000,.000,0,.400,.400,.000,.500,,1.000,10,NBA,88,Austin Croshere,.000,.250,.300,.200,.000,.100,4133,PF,False,2004-05,IND
30,20.5,1,.200,.667,.395,0,.391,.889,1.000,0,.605,.316,.000,1.000,.500,.111,6,NBA,175,Austin Croshere,.026,.130,.079,.026,.053,.237,4133,PF,False,2005-06,IND
31,12.9,0,.125,.000,.667,0,.750,1.000,,0,.333,.333,.500,.000,,.000,3,NBA,34,Austin Croshere,.000,.000,.167,.333,.000,.167,4133,PF,False,2006-07,DAL
28,21.0,0,.143,.000,.233,0,.478,.909,.667,0,.767,.400,.250,,.000,.000,9,NBA,93,Chris Copeland,.000,.130,.133,.000,.033,.067,4096,PF,False,2012-13,NYK
29,16.7,0,.500,.167,.429,0,.375,.833,.000,0,.571,.429,.571,.000,1.000,,12,NBA,82,Chris Copeland,.000,.063,.250,.107,.071,.000,4096,SF,False,2013-14,IND
21,22.3,0,.333,.750,.286,0,.300,1.000,.000,1,.714,.310,.667,,.000,.286,7,NBA,161,Daequan Cook,.000,.067,.071,.000,.048,.167,4083,SF,False,2008-09,MIA
23,24.1,1,.600,.833,.179,0,.348,1.000,.417,4,.821,.393,1.000,1.000,,.333,17,NBA,195,Daequan Cook,.018,.522,.054,.018,.000,.107,4083,SG,False,2010-11,OKC
24,21.4,0,.462,.833,.351,0,.333,1.000,.444,0,.649,.378,1.000,.500,1.000,.333,16,NBA,109,Daequan Cook,.000,.375,.027,.054,.027,.243,4083,SG,False,2011-12,OKC
25,23.3,0,.000,,.200,0,.125,1.000,.000,0,.800,.100,,,.000,.000,6,NBA,36,Daequan Cook,.000,.375,.000,.000,.100,.100,4083,SG,False,2012-13,CHI
23,9.7,1,.333,.200,1.000,0,,,,0,.000,.333,.200,1.000,.600,.000,13,NBA,46,Brian Cook,.067,,.333,.067,.333,.267,4082,C,False,2003-04,LAL
25,14.1,0,.400,.429,.761,0,.364,1.000,,0,.239,.391,.417,.333,.286,.462,7,NBA,78,Brian Cook,.000,.000,.261,.065,.152,.283,4082,PF,False,2005-06,LAL
26,15.8,0,.273,.667,.611,0,.429,1.000,.500,0,.389,.333,.400,,.000,.250,5,NBA,51,Brian Cook,.000,.286,.278,.000,.111,.222,4082,PF,False,2006-07,LAL
28,18.3,0,.333,.500,.400,0,.222,1.000,,0,.600,.267,.500,.333,,.000,6,NBA,32,Brian Cook,.000,.000,.133,.200,.000,.067,4082,PF,False,2008-09,HOU
24,3.5,8,.600,.778,.984,1,1.000,.000,,1,.016,.607,.689,.400,.250,.000,11,NBA,218,Nick Collison,.131,.000,.738,.164,.066,.016,4061,C,False,2004-05,SEA
29,5.1,2,.348,.625,.958,0,.000,,,0,.042,.333,.412,.000,.000,.250,6,NBA,129,Nick Collison,.083,.000,.708,.042,.042,.167,4061,C,False,2009-10,OKC
30,4.6,13,.632,.625,1.000,0,,,,0,.000,.632,.611,.625,.250,.900,17,NBA,413,Nick Collison,.171,,.711,.105,.053,.132,4061,C,False,2010-11,OKC
31,4.5,13,.647,.697,1.000,0,,,,0,.000,.647,.735,.222,.000,1.000,20,NBA,332,Nick Collison,.255,,.667,.176,.039,.118,4061,PF,False,2011-12,OKC
32,3.4,2,.468,.455,1.000,0,,,,0,.000,.468,.543,.250,.000,.500,11,NBA,178,Nick Collison,.043,,.745,.170,.043,.043,4061,C,False,2012-13,OKC
33,9.0,1,.417,.600,.828,0,.400,1.000,.500,0,.172,.414,.500,.250,1.000,.167,17,NBA,183,Nick Collison,.034,.800,.483,.138,.034,.207,4061,PF,False,2013-14,OKC
35,6.5,0,.667,1.000,1.000,0,,,,0,.000,.667,.750,,.000,1.000,9,NBA,79,Nick Collison,.000,,.667,.000,.167,.167,4061,PF,False,2015-16,OKC
23,8.3,3,.364,.583,1.000,0,,,,0,.000,.364,.429,.333,.500,.000,17,NBA,227,Jason Collins,.121,,.424,.091,.303,.182,4057,C,False,2001-02,NJN
24,7.5,7,.371,.576,.978,0,.000,,,1,.022,.363,.489,.250,.235,.267,20,NBA,529,Jason Collins,.088,.000,.495,.132,.187,.165,4057,C,False,2002-03,NJN
25,6.4,2,.368,.571,1.000,0,,,,0,.000,.368,.524,.000,.375,.000,11,NBA,266,Jason Collins,.053,,.553,.053,.211,.184,4057,C,False,2003-04,NJN
26,12.6,1,.235,.500,1.000,0,,,,0,.000,.235,.400,,.000,.200,4,NBA,128,Jason Collins,.059,,.294,.000,.118,.588,4057,C,False,2004-05,NJN
27,10.0,0,.360,.778,1.000,0,,,,0,.000,.360,.556,.500,.200,.222,11,NBA,302,Jason Collins,.000,,.360,.080,.200,.360,4057,C,False,2005-06,NJN
28,4.0,2,.571,.750,1.000,0,,,,0,.000,.571,.714,.000,.500,.500,12,NBA,329,Jason Collins,.143,,.667,.143,.095,.095,4057,PF,False,2006-07,NJN
31,6.2,0,.600,.667,1.000,0,,,,0,.000,.600,.667,,1.000,.000,3,NBA,10,Jason Collins,.000,,.600,.000,.200,.200,4057,C,False,2009-10,ATL
